date	phase
-0600-01-06T19:07:48	2
-0600-01-13T11:09:06	3
-0600-01-21T10:23:11	0
-0600-01-29T12:14:12	1
-0600-02-05T04:37:23	2
-0600-02-12T00:52:23	3
-0600-02-20T04:13:58	0
-0600-02-27T23:11:03	1
-0600-03-06T13:30:58	2
-0600-03-13T16:12:45	3
-0600-03-21T20:16:51	0
-0600-03-29T06:28:24	1
-0600-04-04T22:24:45	2
-0600-04-12T08:42:45	3
-0600-04-20T09:44:28	0
-0600-04-27T11:29:15	1
-0600-05-04T07:54:16	2
-0600-05-12T01:53:11	3
-0600-05-19T20:31:47	0
-0600-05-26T15:48:50	1
-0600-06-02T18:38:13	2
-0600-06-10T19:04:15	3
-0600-06-18T05:17:42	0
-0600-06-24T20:57:59	1
-0600-07-02T07:16:44	2
-0600-07-10T11:24:17	3
-0600-07-17T13:08:24	0
-0600-07-24T04:15:17	1
-0600-07-31T22:17:29	2
-0600-08-09T02:05:04	3
-0600-08-15T21:13:34	0
-0600-08-22T14:43:22	1
-0600-08-30T15:30:32	2
-0600-09-07T14:42:05	3
-0600-09-14T06:26:08	0
-0600-09-21T05:03:46	1
-0600-09-29T09:51:36	2
-0600-10-07T01:21:43	3
-0600-10-13T17:11:54	0
-0600-10-20T23:22:32	1
-0600-10-29T03:41:47	2
-0600-11-05T10:33:49	3
-0600-11-12T05:35:41	0
-0600-11-19T20:45:26	1
-0600-11-27T19:39:11	2
-0600-12-04T18:58:57	3
-0600-12-11T19:37:00	0
-0600-12-19T19:06:27	1
-0600-12-27T09:13:36	2
-0599-01-03T03:18:18	3
-0599-01-10T11:14:14	0
-0599-01-18T15:47:13	1
-0599-01-25T20:35:58	2
-0599-02-01T12:10:04	3
-0599-02-09T04:07:26	0
-0599-02-17T08:51:44	1
-0599-02-24T06:11:23	2
-0599-03-02T22:10:46	3
-0599-03-10T21:21:02	0
-0599-03-18T21:45:39	1
-0599-03-25T14:26:58	2
-0599-04-01T09:54:59	3
-0599-04-09T13:38:24	0
-0599-04-17T06:58:50	1
-0599-04-23T21:57:27	2
-0599-04-30T23:46:51	3
-0599-05-09T04:02:00	0
-0599-05-16T13:31:47	1
-0599-05-23T05:34:07	2
-0599-05-30T15:45:15	3
-0599-06-07T16:20:33	0
-0599-06-14T18:35:21	1
-0599-06-21T14:24:30	2
-0599-06-29T09:14:47	3
-0599-07-07T03:04:02	0
-0599-07-13T23:25:08	1
-0599-07-21T01:38:38	2
-0599-07-29T03:15:05	3
-0599-08-05T12:59:18	0
-0599-08-12T05:21:53	1
-0599-08-19T16:02:18	2
-0599-08-27T20:43:18	3
-0599-09-03T22:46:51	0
-0599-09-10T13:48:36	1
-0599-09-18T09:25:54	2
-0599-09-26T12:50:04	3
-0599-10-03T08:49:41	0
-0599-10-10T01:56:24	1
-0599-10-18T04:35:03	2
-0599-10-26T02:59:42	3
-0599-11-01T19:18:58	0
-0599-11-08T18:15:29	1
-0599-11-16T23:43:31	2
-0599-11-24T14:48:12	3
-0599-12-01T06:28:07	0
-0599-12-08T14:03:22	1
-0599-12-16T17:22:08	2
-0599-12-24T00:12:50	3
-0599-12-30T18:38:22	0
-0598-01-07T11:25:17	1
-0598-01-15T08:39:45	2
-0598-01-22T07:44:24	3
-0598-01-29T08:06:59	0
-0598-02-06T08:04:48	1
-0598-02-13T21:15:49	2
-0598-02-20T14:24:44	3
-0598-02-27T22:48:23	0
-0598-03-08T02:22:00	1
-0598-03-15T07:14:06	2
-0598-03-21T21:29:37	3
-0598-03-29T14:09:55	0
-0598-04-06T17:29:57	1
-0598-04-13T15:04:19	2
-0598-04-20T06:09:27	3
-0598-04-28T05:30:03	0
-0598-05-06T05:21:20	1
-0598-05-12T21:41:54	2
-0598-05-19T17:13:41	3
-0598-05-27T20:19:38	0
-0598-06-04T14:15:26	1
-0598-06-11T04:19:58	2
-0598-06-18T07:02:34	3
-0598-06-26T10:26:48	0
-0598-07-03T20:54:39	1
-0598-07-10T12:16:23	2
-0598-07-17T23:27:18	3
-0598-07-25T23:48:08	0
-0598-08-02T02:24:32	1
-0598-08-08T22:37:31	2
-0598-08-16T17:55:30	3
-0598-08-24T12:20:06	0
-0598-08-31T08:09:06	1
-0598-09-07T12:00:21	2
-0598-09-15T13:33:14	3
-0598-09-23T00:01:08	0
-0598-09-29T15:37:49	1
-0598-10-07T04:20:45	2
-0598-10-15T09:00:54	3
-0598-10-22T10:59:38	0
-0598-10-29T02:03:41	1
-0598-11-05T22:55:01	2
-0598-11-14T02:39:56	3
-0598-11-20T21:36:00	0
-0598-11-27T15:56:22	1
-0598-12-05T18:29:32	2
-0598-12-13T17:06:44	3
-0598-12-20T08:14:33	0
-0598-12-27T08:49:23	1
-0597-01-04T13:30:51	2
-0597-01-12T03:52:28	3
-0597-01-18T19:12:55	0
-0597-01-26T03:36:02	1
-0597-02-03T06:24:30	2
-0597-02-10T11:32:28	3
-0597-02-17T06:38:52	0
-0597-02-24T22:57:38	1
-0597-03-04T20:08:29	2
-0597-03-11T17:22:34	3
-0597-03-18T18:37:26	0
-0597-03-26T17:39:28	1
-0597-04-03T06:38:03	2
-0597-04-09T22:49:03	3
-0597-04-17T07:19:47	0
-0597-04-25T10:35:17	1
-0597-05-02T14:40:13	2
-0597-05-09T05:09:49	3
-0597-05-16T21:02:09	0
-0597-05-25T00:57:18	1
-0597-05-31T21:28:21	2
-0597-06-07T13:27:56	3
-0597-06-15T11:52:24	0
-0597-06-23T12:30:28	1
-0597-06-30T04:18:00	2
-0597-07-07T00:32:42	3
-0597-07-15T03:33:21	0
-0597-07-22T21:37:18	1
-0597-07-29T12:12:04	2
-0597-08-05T14:59:19	3
-0597-08-13T19:19:54	0
-0597-08-21T05:09:21	1
-0597-08-27T21:55:31	2
-0597-09-04T08:56:39	3
-0597-09-12T10:19:20	0
-0597-09-19T12:12:21	1
-0597-09-26T09:58:08	2
-0597-10-04T05:41:51	3
-0597-10-12T00:01:42	0
-0597-10-18T19:51:11	1
-0597-10-26T00:38:29	2
-0597-11-03T03:24:29	3
-0597-11-10T12:29:52	0
-0597-11-17T04:57:51	1
-0597-11-24T17:55:03	2
-0597-12-02T23:37:21	3
-0597-12-10T00:01:17	0
-0597-12-16T16:04:23	1
-0597-12-24T13:02:32	2
-0596-01-01T16:25:17	3
-0596-01-08T10:45:58	0
-0596-01-15T05:23:20	1
-0596-01-23T08:20:43	2
-0596-01-31T05:08:16	3
-0596-02-06T20:44:49	0
-0596-02-13T20:49:41	1
-0596-02-22T01:52:28	2
-0596-02-29T14:11:05	3
-0596-03-07T06:07:43	0
-0596-03-14T13:57:00	1
-0596-03-22T16:25:35	2
-0596-03-29T20:33:15	3
-0596-04-05T15:29:06	0
-0596-04-13T07:52:21	1
-0596-04-21T03:58:04	2
-0596-04-28T01:27:45	3
-0596-05-05T01:43:50	0
-0596-05-13T01:26:17	1
-0596-05-20T13:16:12	2
-0596-05-27T06:12:52	3
-0596-06-03T13:46:31	0
-0596-06-11T17:38:41	1
-0596-06-18T21:21:02	2
-0596-06-25T12:10:45	3
-0596-07-03T04:04:19	0
-0596-07-11T07:59:08	1
-0596-07-18T05:07:30	2
-0596-07-24T20:44:15	3
