date	phase
-2400-01-03T18:00:03	2
-2400-01-11T21:50:04	3
-2400-01-18T19:20:37	0
-2400-01-25T11:06:56	1
-2400-02-02T11:25:32	2
-2400-02-10T10:46:16	3
-2400-02-17T03:28:44	0
-2400-02-23T23:31:53	1
-2400-03-03T03:24:13	2
-2400-03-10T20:04:18	3
-2400-03-17T10:44:36	0
-2400-03-24T14:02:33	1
-2400-04-01T17:23:53	2
-2400-04-09T02:31:08	3
-2400-04-15T18:18:28	0
-2400-04-23T06:14:13	1
-2400-05-01T05:32:15	2
-2400-05-08T07:14:11	3
-2400-05-15T03:25:27	0
-2400-05-22T23:24:30	1
-2400-05-30T16:15:54	2
-2400-06-06T11:38:19	3
-2400-06-13T15:04:10	0
-2400-06-21T16:50:14	1
-2400-06-29T02:04:31	2
-2400-07-05T17:19:54	3
-2400-07-13T05:37:00	0
-2400-07-21T09:52:02	1
-2400-07-28T11:27:26	2
-2400-08-04T01:53:44	3
-2400-08-11T22:41:47	0
-2400-08-20T01:47:01	1
-2400-08-26T20:56:52	2
-2400-09-02T14:28:44	3
-2400-09-10T17:21:03	0
-2400-09-18T15:47:34	1
-2400-09-25T07:08:14	2
-2400-10-02T07:16:51	3
-2400-10-10T12:19:06	0
-2400-10-18T03:18:58	1
-2400-10-24T18:32:56	2
-2400-11-01T03:17:48	3
-2400-11-09T06:14:16	0
-2400-11-16T12:24:35	1
-2400-11-23T07:25:35	2
-2400-12-01T00:40:37	3
-2400-12-08T21:52:00	0
-2400-12-15T19:51:39	1
-2400-12-22T21:35:35	2
-2400-12-30T21:26:36	3
-2399-01-07T10:28:30	0
-2399-01-14T02:51:49	1
-2399-01-21T12:34:05	2
-2399-01-29T15:58:24	3
-2399-02-05T20:09:01	0
-2399-02-12T10:35:01	1
-2399-02-20T03:51:09	2
-2399-02-28T07:12:29	3
-2399-03-07T03:42:27	0
-2399-03-13T19:52:57	1
-2399-03-21T19:05:35	2
-2399-03-29T18:47:35	3
-2399-04-05T10:19:47	0
-2399-04-12T07:16:19	1
-2399-04-20T09:59:39	2
-2399-04-28T03:06:37	3
-2399-05-04T17:14:13	0
-2399-05-11T21:00:49	1
-2399-05-20T00:11:30	2
-2399-05-27T09:09:13	3
-2399-06-03T01:29:08	0
-2399-06-10T13:10:27	1
-2399-06-18T13:18:44	2
-2399-06-25T14:18:05	3
-2399-07-02T11:52:54	0
-2399-07-10T07:29:18	1
-2399-07-18T01:12:59	2
-2399-07-24T20:03:54	3
-2399-08-01T00:58:06	0
-2399-08-09T03:04:21	1
-2399-08-16T12:11:14	2
-2399-08-23T03:49:33	3
-2399-08-30T16:58:39	0
-2399-09-07T22:21:07	1
-2399-09-14T22:48:56	2
-2399-09-21T14:33:10	3
-2399-09-29T11:35:43	0
-2399-10-07T15:33:24	1
-2399-10-14T09:38:20	2
-2399-10-21T04:35:20	3
-2399-10-29T07:36:48	0
-2399-11-06T05:31:36	1
-2399-11-12T20:50:21	2
-2399-11-19T21:37:32	3
-2399-11-28T03:00:41	0
-2399-12-05T16:07:08	1
-2399-12-12T08:16:59	2
-2399-12-19T16:47:30	3
-2399-12-27T19:50:24	0
-2398-01-04T00:00:59	1
-2398-01-10T19:52:42	2
-2398-01-18T12:43:40	3
-2398-01-26T09:12:36	0
-2398-02-02T06:17:50	1
-2398-02-09T07:51:52	2
-2398-02-17T07:47:39	3
-2398-02-24T19:26:31	0
-2398-03-03T12:07:03	1
-2398-03-10T20:43:21	2
-2398-03-19T00:34:14	3
-2398-03-26T03:31:10	0
-2398-04-01T18:35:58	1
-2398-04-09T10:47:37	2
-2398-04-17T14:21:16	3
-2398-04-24T10:32:37	0
-2398-05-01T02:49:59	1
-2398-05-09T01:55:38	2
-2398-05-17T01:15:42	3
-2398-05-23T17:29:02	0
-2398-05-30T13:50:47	1
-2398-06-07T17:27:27	2
-2398-06-15T09:57:37	3
-2398-06-22T01:11:00	0
-2398-06-29T04:23:59	1
-2398-07-07T08:34:38	2
-2398-07-14T17:21:07	3
-2398-07-21T10:28:28	0
-2398-07-28T22:34:12	1
-2398-08-05T22:48:23	2
-2398-08-13T00:22:35	3
-2398-08-19T22:12:43	0
-2398-08-27T19:20:16	1
-2398-09-04T12:08:12	2
-2398-09-11T07:56:58	3
-2398-09-18T13:02:45	0
-2398-09-26T16:42:20	1
-2398-10-04T00:44:26	2
-2398-10-10T16:57:05	3
-2398-10-18T06:53:59	0
-2398-10-26T12:29:32	1
-2398-11-02T12:36:39	2
-2398-11-09T04:08:30	3
-2398-11-17T02:32:08	0
-2398-11-25T05:09:14	1
-2398-12-01T23:32:31	2
-2398-12-08T17:56:25	3
-2398-12-16T21:53:56	0
-2398-12-24T18:02:54	1
-2398-12-31T09:29:08	2
-2397-01-07T10:10:00	3
-2397-01-15T15:11:14	0
-2397-01-23T03:19:16	1
-2397-01-29T18:51:13	2
-2397-02-06T03:57:25	3
-2397-02-14T05:36:06	0
-2397-02-21T09:43:35	1
-2397-02-28T04:28:03	2
-2397-03-07T22:03:01	3
-2397-03-15T17:15:09	0
-2397-03-22T14:27:53	1
-2397-03-29T15:13:23	2
-2397-04-06T15:18:38	3
-2397-04-14T02:42:18	0
-2397-04-20T19:00:37	1
-2397-04-28T03:42:53	2
-2397-05-06T07:04:01	3
-2397-05-13T10:41:15	0
-2397-05-20T00:56:18	1
-2397-05-27T18:01:44	2
-2397-06-04T21:04:15	3
-2397-06-11T18:01:28	0
-2397-06-18T09:43:07	1
-2397-06-26T09:47:46	2
-2397-07-04T09:16:57	3
-2397-07-11T01:39:14	0
-2397-07-17T22:24:34	1
