date	phase
-2200-01-06T13:33:13	1
-2200-01-13T23:20:34	2
-2200-01-20T15:46:28	3
-2200-01-28T02:39:38	0
-2200-02-05T07:30:28	1
-2200-02-12T08:43:25	2
-2200-02-18T23:50:58	3
-2200-02-26T18:30:03	0
-2200-03-06T21:34:23	1
-2200-03-13T16:34:38	2
-2200-03-20T09:20:22	3
-2200-03-28T10:21:56	0
-2200-04-05T08:00:08	1
-2200-04-11T23:37:55	2
-2200-04-18T21:03:22	3
-2200-04-27T01:19:58	0
-2200-05-04T15:40:09	1
-2200-05-11T06:43:17	2
-2200-05-18T11:30:29	3
-2200-05-26T14:51:25	0
-2200-06-02T21:39:10	1
-2200-06-09T14:53:08	2
-2200-06-17T04:35:22	3
-2200-06-25T03:01:12	0
-2200-07-02T03:04:49	1
-2200-07-09T01:18:05	2
-2200-07-16T23:26:29	3
-2200-07-24T14:20:41	0
-2200-07-31T09:08:01	1
-2200-08-07T14:56:47	2
-2200-08-15T18:42:16	3
-2200-08-23T01:23:15	0
-2200-08-29T17:03:31	1
-2200-09-06T08:01:01	2
-2200-09-14T12:59:58	3
-2200-09-21T12:24:47	0
-2200-09-28T04:01:06	1
-2200-10-06T03:28:17	2
-2200-10-14T05:14:17	3
-2200-10-20T23:23:03	0
-2200-10-27T18:41:53	1
-2200-11-04T23:20:55	2
-2200-11-12T18:41:07	3
-2200-11-19T10:16:09	0
-2200-11-26T12:47:55	1
-2200-12-04T17:46:00	2
-2200-12-12T05:03:42	3
-2200-12-18T21:19:11	0
-2200-12-26T08:52:18	1
-2199-01-03T09:38:04	2
-2199-01-10T12:43:00	3
-2199-01-17T09:01:24	0
-2199-01-25T04:54:42	1
-2199-02-01T22:37:38	2
-2199-02-08T18:38:22	3
-2199-02-15T21:46:41	0
-2199-02-23T23:17:22	1
-2199-03-03T08:54:13	2
-2199-03-10T00:13:00	3
-2199-03-17T11:36:07	0
-2199-03-25T15:10:50	1
-2199-04-01T16:58:22	2
-2199-04-08T06:54:43	3
-2199-04-16T02:09:37	0
-2199-04-24T04:22:55	1
-2199-04-30T23:41:04	2
-2199-05-07T15:58:48	3
-2199-05-15T17:02:25	0
-2199-05-23T15:01:21	1
-2199-05-30T06:10:39	2
-2199-06-06T04:13:28	3
-2199-06-14T07:57:05	0
-2199-06-21T23:28:20	1
-2199-06-28T13:44:15	2
-2199-07-05T19:50:34	3
-2199-07-13T22:41:28	0
-2199-07-21T06:24:57	1
-2199-07-27T23:33:23	2
-2199-08-04T14:24:02	3
-2199-08-12T12:58:45	0
-2199-08-19T12:54:29	1
-2199-08-26T12:23:41	2
-2199-09-03T10:54:00	3
-2199-09-11T02:25:27	0
-2199-09-17T20:15:38	1
-2199-09-25T04:16:29	2
-2199-10-03T07:50:15	3
-2199-10-10T14:43:06	0
-2199-10-17T05:42:53	1
-2199-10-24T22:27:08	2
-2199-11-02T03:18:38	3
-2199-11-09T01:51:43	0
-2199-11-15T17:58:32	1
-2199-11-23T17:41:56	2
-2199-12-01T19:31:52	3
-2199-12-08T12:10:17	0
-2199-12-15T08:54:38	1
-2199-12-23T12:35:52	2
-2199-12-31T07:35:43	3
-2198-01-06T22:06:12	0
-2198-01-14T01:44:15	1
-2198-01-22T05:45:07	2
-2198-01-29T15:49:16	3
-2198-02-05T08:05:26	0
-2198-02-12T19:30:16	1
-2198-02-20T20:06:55	2
-2198-02-27T21:26:03	3
-2198-03-06T18:30:34	0
-2198-03-14T13:22:09	1
-2198-03-22T07:22:39	2
-2198-03-29T02:00:57	3
-2198-04-05T05:45:26	0
-2198-04-13T06:33:11	1
-2198-04-20T16:03:51	2
-2198-04-27T07:06:32	3
-2198-05-04T18:17:42	0
-2198-05-12T22:16:26	1
-2198-05-19T23:16:57	2
-2198-05-26T14:01:28	3
-2198-06-03T08:31:34	0
-2198-06-11T11:54:48	1
-2198-06-18T06:19:43	2
-2198-06-24T23:47:14	3
-2198-07-03T00:28:48	0
-2198-07-10T23:17:15	1
-2198-07-17T14:20:54	2
-2198-07-24T13:07:31	3
-2198-08-01T17:30:59	0
-2198-08-09T08:45:02	1
-2198-08-16T00:06:45	2
-2198-08-23T06:20:36	3
-2198-08-31T10:25:21	0
-2198-09-07T17:03:54	1
-2198-09-14T11:58:34	2
-2198-09-22T02:58:01	3
-2198-09-30T02:01:16	0
-2198-10-07T01:08:54	1
-2198-10-14T02:01:30	2
-2198-10-22T01:20:20	3
-2198-10-29T15:46:17	0
-2198-11-05T09:49:17	1
-2198-11-12T18:11:20	2
-2198-11-20T22:51:15	3
-2198-11-28T03:45:51	0
-2198-12-04T19:39:04	1
-2198-12-12T12:02:58	2
-2198-12-20T17:07:35	3
-2198-12-27T14:18:28	0
-2197-01-03T06:58:29	1
-2197-01-11T06:30:54	2
-2197-01-19T07:04:05	3
-2197-01-25T23:40:02	0
-2197-02-01T20:00:38	1
-2197-02-09T23:58:44	2
-2197-02-17T16:55:59	3
-2197-02-24T08:09:30	0
-2197-03-03T10:51:13	1
