date	phase
0300-01-08T21:31:41	0
0300-01-15T22:16:49	1
0300-01-22T21:19:54	2
0300-01-30T18:24:43	3
0300-02-07T11:05:16	0
0300-02-14T05:42:47	1
0300-02-21T11:40:24	2
0300-03-01T14:29:37	3
0300-03-08T21:46:21	0
0300-03-15T13:21:50	1
0300-03-23T02:50:31	2
0300-03-31T07:23:37	3
0300-04-07T06:21:42	0
0300-04-13T22:00:09	1
0300-04-21T18:34:46	2
0300-04-29T20:24:42	3
0300-05-06T13:46:32	0
0300-05-13T08:19:01	1
0300-05-21T10:15:06	2
0300-05-29T05:53:40	3
0300-06-04T20:52:29	0
0300-06-11T20:55:20	1
0300-06-20T01:02:31	2
0300-06-27T12:49:33	3
0300-07-04T04:29:32	0
0300-07-11T12:11:34	1
0300-07-19T14:23:55	2
0300-07-26T18:26:22	3
0300-08-02T13:32:11	0
0300-08-10T05:56:52	1
0300-08-18T02:20:43	2
0300-08-24T23:59:59	3
0300-09-01T00:58:43	0
0300-09-09T01:13:53	1
0300-09-16T13:24:22	2
0300-09-23T06:43:02	3
0300-09-30T15:35:14	0
0300-10-08T20:30:36	1
0300-10-16T00:13:04	2
0300-10-22T15:41:39	3
0300-10-30T09:22:44	0
0300-11-07T14:14:59	1
0300-11-14T11:08:22	2
0300-11-21T03:47:59	3
0300-11-29T05:09:47	0
0300-12-07T05:24:34	1
0300-12-13T22:09:11	2
0300-12-20T19:24:08	3
0300-12-29T00:51:02	0
0301-01-05T17:33:54	1
0301-01-12T09:09:15	2
0301-01-19T14:01:04	3
0301-01-27T18:31:49	0
0301-02-04T02:51:06	1
0301-02-10T20:18:51	2
0301-02-18T10:11:25	3
0301-02-26T09:17:12	0
0301-03-05T09:53:53	1
0301-03-12T08:06:47	2
0301-03-20T05:58:16	3
0301-03-27T21:08:08	0
0301-04-03T15:44:09	1
0301-04-10T21:01:32	2
0301-04-18T23:45:59	3
0301-04-26T06:34:10	0
0301-05-02T21:38:44	1
0301-05-10T11:08:54	2
0301-05-18T14:49:13	3
0301-05-25T14:16:21	0
0301-06-01T04:58:30	1
0301-06-09T02:06:42	2
0301-06-17T03:05:53	3
0301-06-23T21:04:32	0
0301-06-30T14:55:07	1
0301-07-08T17:19:35	2
0301-07-16T12:57:21	3
0301-07-23T03:59:29	0
0301-07-30T04:15:06	1
0301-08-07T08:18:35	2
0301-08-14T20:56:58	3
0301-08-21T12:10:36	0
0301-08-28T21:03:15	1
0301-09-05T22:48:31	2
0301-09-13T03:49:45	3
0301-09-19T22:45:03	0
0301-09-27T16:35:06	1
0301-10-05T12:40:50	2
0301-10-12T10:35:45	3
0301-10-19T12:26:23	0
0301-10-27T13:26:17	1
0301-11-04T01:43:55	2
0301-11-10T18:26:38	3
0301-11-18T05:10:07	0
0301-11-26T09:52:32	1
0301-12-03T13:44:09	2
0301-12-10T04:29:51	3
0301-12-17T23:56:32	0
0301-12-26T04:09:34	1
0302-01-02T00:37:40	2
0302-01-08T17:23:19	3
0302-01-16T19:13:06	0
0302-01-24T18:57:41	1
0302-01-31T10:39:16	2
0302-02-07T08:56:36	3
0302-02-15T13:28:47	0
0302-02-23T05:47:57	1
0302-03-01T20:19:39	2
0302-03-09T02:17:23	3
0302-03-17T05:35:16	0
0302-03-24T13:10:55	1
0302-03-31T06:14:51	2
0302-04-07T20:19:02	3
0302-04-15T18:55:39	0
0302-04-22T18:21:23	1
0302-04-29T16:56:36	2
0302-05-07T14:03:54	3
0302-05-15T05:29:05	0
0302-05-21T22:53:35	1
0302-05-29T04:48:42	2
0302-06-06T06:47:33	3
0302-06-13T13:50:24	0
0302-06-20T04:21:44	1
0302-06-27T18:07:54	2
0302-07-05T21:54:01	3
0302-07-12T21:01:08	0
0302-07-19T12:07:02	1
0302-07-27T09:01:49	2
0302-08-04T10:57:35	3
0302-08-11T04:13:57	0
0302-08-17T23:08:39	1
0302-08-26T01:19:08	2
0302-09-02T21:52:04	3
0302-09-09T12:36:09	0
0302-09-16T13:56:58	1
0302-09-24T18:18:36	2
0302-10-02T06:57:51	3
0302-10-08T22:55:20	0
0302-10-16T08:25:31	1
0302-10-24T10:53:50	2
0302-10-31T14:59:48	3
0302-11-07T11:31:57	0
0302-11-15T05:38:44	1
0302-11-23T02:01:29	2
0302-11-29T22:56:16	3
0302-12-07T02:22:29	0
0302-12-15T03:44:31	1
0302-12-22T15:11:20	2
0302-12-29T07:42:34	3
0303-01-05T19:06:30	0
0303-01-14T00:17:05	1
0303-01-21T02:30:04	2
0303-01-27T17:56:06	3
0303-02-04T13:04:14	0
0303-02-12T17:16:12	1
0303-02-19T12:22:51	2
0303-02-26T05:52:51	3
0303-03-06T07:08:54	0
0303-03-14T05:55:37	1
0303-03-20T21:17:22	2
0303-03-27T19:35:26	3
0303-04-04T23:57:24	0
0303-04-12T14:41:32	1
0303-04-19T05:42:39	2
0303-04-26T10:58:30	3
0303-05-04T14:25:09	0
0303-05-11T20:42:11	1
0303-05-18T14:17:04	2
0303-05-26T03:43:08	3
0303-06-03T02:15:36	0
0303-06-10T01:20:49	1
0303-06-16T23:52:15	2
0303-06-24T21:08:54	3
0303-07-02T12:01:00	0
0303-07-09T06:02:08	1
0303-07-16T11:25:26	2
0303-07-24T14:18:52	3
0303-07-31T20:40:22	0
0303-08-07T12:07:46	1
0303-08-15T01:38:41	2
0303-08-23T06:18:21	3
0303-08-30T05:13:54	0
0303-09-05T20:53:46	1
0303-09-13T18:30:25	2
0303-09-21T20:33:00	3
0303-09-28T14:25:10	0
0303-10-05T09:22:48	1
0303-10-13T12:59:43	2
0303-10-21T08:51:48	3
0303-10-28T00:37:19	0
0303-11-04T02:03:53	1
0303-11-12T07:28:00	2
0303-11-19T19:20:25	3
0303-11-26T12:03:20	0
0303-12-03T22:22:33	1
0303-12-12T00:28:22	2
0303-12-19T04:17:47	3
0303-12-26T00:57:31	0
0304-01-02T20:26:57	1
0304-01-10T15:16:37	2
0304-01-17T12:17:42	3
0304-01-24T15:31:23	0
0304-02-01T17:45:26	1
0304-02-09T03:43:59	2
0304-02-15T20:08:11	3
0304-02-23T07:33:28	0
0304-03-02T12:15:44	1
0304-03-09T13:59:07	2
0304-03-16T04:44:29	3
0304-03-24T00:16:27	0
0304-04-01T03:02:21	1
0304-04-07T22:23:29	2
0304-04-14T14:58:11	3
0304-04-22T16:33:37	0
0304-04-30T14:07:01	1
0304-05-07T05:36:48	2
0304-05-14T03:24:47	3
0304-05-22T07:33:04	0
0304-05-29T22:05:39	1
0304-06-05T12:39:02	2
0304-06-12T18:12:47	3
0304-06-20T20:57:10	0
0304-06-28T03:54:29	1
0304-07-04T20:43:21	2
0304-07-12T11:00:19	3
0304-07-20T08:57:31	0
0304-07-27T08:45:42	1
0304-08-03T07:00:36	2
0304-08-11T05:02:50	3
0304-08-18T19:58:07	0
0304-08-25T14:04:29	1
0304-09-01T20:17:47	2
0304-09-09T23:25:16	3
0304-09-17T06:22:43	0
0304-09-23T21:21:19	1
0304-10-01T12:36:59	2
0304-10-09T17:07:32	3
0304-10-16T16:31:59	0
0304-10-23T07:55:06	1
0304-10-31T07:09:34	2
0304-11-08T09:06:23	3
0304-11-15T02:46:46	0
0304-11-21T22:26:14	1
0304-11-30T02:32:22	2
0304-12-07T22:27:52	3
0304-12-14T13:30:29	0
0304-12-21T16:31:39	1
0304-12-29T21:13:42	2
0305-01-06T08:51:21	3
0305-01-13T01:04:39	0
0305-01-20T12:47:13	1
0305-01-28T13:53:46	2
0305-02-04T16:44:10	3
0305-02-11T13:40:19	0
0305-02-19T09:22:06	1
0305-02-27T03:40:58	2
0305-03-05T23:11:40	3
0305-03-13T03:13:31	0
0305-03-21T04:37:08	1
0305-03-28T14:25:24	2
0305-04-04T05:33:10	3
0305-04-11T17:30:22	0
0305-04-19T21:21:38	1
0305-04-26T22:40:17	2
0305-05-03T13:01:26	3
0305-05-11T08:15:58	0
0305-05-19T10:57:47	1
0305-05-26T05:28:28	2
0305-06-01T22:31:43	3
0305-06-09T23:16:33	0
0305-06-17T21:23:43	1
0305-06-24T12:04:11	2
0305-07-01T10:39:09	3
0305-07-09T14:13:54	0
0305-07-17T05:12:38	1
0305-07-23T19:38:11	2
0305-07-31T01:39:57	3
0305-08-08T04:41:51	0
0305-08-15T11:26:09	1
0305-08-22T05:07:43	2
0305-08-29T19:27:45	3
0305-09-06T18:13:52	0
0305-09-13T17:22:45	1
0305-09-20T17:10:55	2
0305-09-28T15:20:59	3
0305-10-06T06:38:25	0
0305-10-13T00:23:37	1
0305-10-20T08:04:38	2
0305-10-28T11:51:33	3
0305-11-04T18:07:09	0
0305-11-11T09:36:27	1
0305-11-19T01:38:50	2
0305-11-27T06:59:49	3
0305-12-04T05:04:53	0
0305-12-10T21:39:20	1
0305-12-18T21:03:20	2
0305-12-26T23:03:21	3
0306-01-02T15:51:22	0
0306-01-09T12:33:27	1
0306-01-17T16:40:30	2
0306-01-25T11:20:05	3
0306-02-01T02:32:38	0
0306-02-08T05:48:11	1
0306-02-16T10:33:23	2
0306-02-23T20:11:50	3
0306-03-02T13:10:37	0
0306-03-10T00:29:03	1
0306-03-18T01:21:12	2
0306-03-25T02:39:48	3
0306-04-01T00:00:07	0
0306-04-08T19:22:42	1
0306-04-16T12:51:55	2
0306-04-23T07:59:24	3
0306-04-30T11:33:28	0
0306-05-08T13:09:23	1
