date	phase
-2900-01-07T18:25:02	2
-2900-01-14T10:07:33	3
-2900-01-22T10:27:14	0
-2900-01-30T10:21:16	1
-2900-02-06T02:22:36	2
-2900-02-12T22:50:24	3
-2900-02-21T02:22:29	0
-2900-02-28T19:40:48	1
-2900-03-07T09:42:11	2
-2900-03-14T13:22:29	3
-2900-03-22T16:35:27	0
-2900-03-30T01:54:36	1
-2900-04-05T17:32:23	2
-2900-04-13T05:20:24	3
-2900-04-21T05:00:36	0
-2900-04-28T06:21:51	1
-2900-05-05T02:54:12	2
-2900-05-12T22:17:20	3
-2900-05-20T15:46:34	0
-2900-05-27T10:38:59	1
-2900-06-03T14:30:44	2
-2900-06-11T15:42:50	3
-2900-06-19T01:18:00	0
-2900-06-25T16:26:03	1
-2900-07-03T04:42:33	2
-2900-07-11T08:53:22	3
-2900-07-18T10:16:45	0
-2900-07-25T01:10:47	1
-2900-08-01T21:25:10	2
-2900-08-10T00:50:40	3
-2900-08-16T19:33:58	0
-2900-08-23T13:48:36	1
-2900-08-31T16:02:15	2
-2900-09-08T14:39:35	3
-2900-09-15T05:53:47	0
-2900-09-22T06:25:08	1
-2900-09-30T11:17:52	2
-2900-10-08T01:54:57	3
-2900-10-14T17:37:41	0
-2900-10-22T02:12:11	1
-2900-10-30T05:27:47	2
-2900-11-06T10:55:39	3
-2900-11-13T06:40:21	0
-2900-11-20T23:37:34	1
-2900-11-28T21:01:18	2
-2900-12-05T18:34:16	3
-2900-12-12T20:42:43	0
-2900-12-20T20:42:47	1
-2900-12-28T09:23:21	2
-2899-01-04T01:53:59	3
-2899-01-11T11:28:31	0
-2899-01-19T15:30:54	1
-2899-01-26T18:58:11	2
-2899-02-02T09:50:11	3
-2899-02-10T02:46:29	0
-2899-02-18T06:44:03	1
-2899-02-25T02:42:21	2
-2899-03-03T19:06:02	3
-2899-03-11T18:18:09	0
-2899-03-19T18:05:41	1
-2899-03-26T09:38:36	2
-2899-04-02T06:16:54	3
-2899-04-10T09:29:35	0
-2899-04-18T02:13:07	1
-2899-04-24T16:44:19	2
-2899-05-01T19:51:56	3
-2899-05-09T23:41:01	0
-2899-05-17T08:15:09	1
-2899-05-24T00:52:10	2
-2899-05-31T12:04:25	3
-2899-06-08T12:28:56	0
-2899-06-15T13:32:38	1
-2899-06-22T10:54:27	2
-2899-06-30T06:32:51	3
-2899-07-08T00:01:44	0
-2899-07-14T19:26:12	1
-2899-07-21T23:41:12	2
-2899-07-30T02:08:37	3
-2899-08-06T10:54:03	0
-2899-08-13T03:08:25	1
-2899-08-20T15:42:38	2
-2899-08-28T21:11:22	3
-2899-09-04T21:43:33	0
-2899-09-11T13:36:45	1
-2899-09-19T10:36:45	2
-2899-09-27T14:08:15	3
-2899-10-04T08:47:46	0
-2899-10-11T03:24:55	1
-2899-10-19T06:49:00	2
-2899-10-27T04:05:50	3
-2899-11-02T20:00:54	0
-2899-11-09T20:29:56	1
-2899-11-18T02:04:45	2
-2899-11-25T14:55:45	3
-2899-12-02T07:14:19	0
-2899-12-09T15:58:48	1
-2899-12-17T18:39:54	2
-2899-12-24T23:05:34	3
-2899-12-31T18:38:29	0
-2898-01-08T12:11:21	1
-2898-01-16T08:01:10	2
-2898-01-23T05:27:30	3
-2898-01-30T06:42:41	0
-2898-02-07T07:15:00	1
-2898-02-14T18:30:44	2
-2898-02-21T11:09:11	3
-2898-02-28T19:54:10	0
-2898-03-08T23:50:31	1
-2898-03-16T02:53:51	2
-2898-03-22T17:26:33	3
-2898-03-30T10:16:01	0
-2898-04-07T13:31:03	1
-2898-04-14T10:00:47	2
-2898-04-21T01:36:12	3
-2898-04-29T01:22:41	0
-2898-05-07T00:29:54	1
-2898-05-13T16:44:50	2
