date	phase
-3100-01-04T21:28:47	3
-3100-01-11T12:13:56	0
-3100-01-18T14:02:49	1
-3100-01-26T18:17:29	2
-3100-02-03T05:23:23	3
-3100-02-09T21:12:26	0
-3100-02-17T06:39:51	1
-3100-02-25T08:06:25	2
-3100-03-04T10:45:32	3
-3100-03-11T06:32:29	0
-3100-03-18T23:53:36	1
-3100-03-26T19:06:51	2
-3100-04-02T15:05:49	3
-3100-04-09T16:57:33	0
-3100-04-17T17:00:04	1
-3100-04-25T03:58:11	2
-3100-05-01T19:54:23	3
-3100-05-09T05:12:05	0
-3100-05-17T09:10:26	1
-3100-05-24T11:45:15	2
-3100-05-31T02:33:53	3
-3100-06-07T19:45:30	0
-3100-06-15T23:44:27	1
-3100-06-22T19:36:01	2
-3100-06-29T12:15:20	3
-3100-07-07T12:30:16	0
-3100-07-15T12:23:46	1
-3100-07-22T04:24:23	2
-3100-07-29T01:50:31	3
-3100-08-06T06:29:50	0
-3100-08-13T23:14:05	1
-3100-08-20T14:42:31	2
-3100-08-27T19:34:53	3
-3100-09-05T00:16:27	0
-3100-09-12T08:38:49	1
-3100-09-19T02:45:26	2
-3100-09-26T16:41:35	3
-3100-10-04T16:33:20	0
-3100-10-11T17:12:29	1
-3100-10-18T16:40:28	2
-3100-10-26T15:09:55	3
-3100-11-03T06:43:47	0
-3100-11-10T01:35:44	1
-3100-11-17T08:25:47	2
-3100-11-25T12:22:17	3
-3100-12-02T18:45:09	0
-3100-12-09T10:30:18	1
-3100-12-17T01:33:50	2
-3100-12-25T06:14:51	3
-3099-01-01T04:50:16	0
-3099-01-07T20:34:31	1
-3099-01-15T19:01:35	2
-3099-01-23T19:58:46	3
-3099-01-30T13:20:33	0
-3099-02-06T08:19:55	1
-3099-02-14T11:30:55	2
-3099-02-22T05:49:54	3
-3099-02-28T20:51:51	0
-3099-03-07T22:04:34	1
-3099-03-16T02:06:34	2
-3099-03-23T12:40:38	3
-3099-03-30T04:19:14	0
-3099-04-06T13:43:55	1
-3099-04-14T14:36:47	2
-3099-04-21T17:40:57	3
-3099-04-28T12:51:54	0
-3099-05-06T06:46:59	1
-3099-05-14T01:26:25	2
-3099-05-20T22:10:52	3
-3099-05-27T23:38:15	0
-3099-06-05T00:24:45	1
-3099-06-12T11:16:42	2
-3099-06-19T03:37:25	3
-3099-06-26T13:23:18	0
-3099-07-04T17:44:45	1
-3099-07-11T20:47:34	2
-3099-07-18T11:28:45	3
-3099-07-26T06:05:19	0
-3099-08-03T09:59:34	1
-3099-08-10T06:29:23	2
-3099-08-16T22:59:33	3
-3099-08-25T00:48:01	0
-3099-09-02T00:27:27	1
-3099-09-08T16:44:26	2
-3099-09-15T14:44:31	3
-3099-09-23T20:00:39	0
-3099-10-01T12:37:11	1
-3099-10-08T03:53:00	2
-3099-10-15T10:10:25	3
-3099-10-23T14:12:13	0
-3099-10-30T22:22:48	1
-3099-11-06T16:13:30	2
-3099-11-14T07:34:07	3
-3099-11-22T06:14:22	0
-3099-11-29T06:14:54	1
-3099-12-06T05:53:17	2
-3099-12-14T04:42:39	3
-3099-12-21T19:29:09	0
-3099-12-28T13:13:38	1
-3098-01-04T20:38:58	2
-3098-01-12T23:44:46	3
-3098-01-20T05:52:48	0
-3098-01-26T20:29:29	1
-3098-02-03T11:59:09	2
-3098-02-11T15:35:03	3
-3098-02-18T13:56:25	0
-3098-02-25T05:05:52	1
-3098-03-05T03:19:25	2
-3098-03-13T03:53:09	3
-3098-03-19T20:38:30	0
-3098-03-26T15:48:23	1
-3098-04-03T18:13:55	2
-3098-04-11T12:56:20	3
-3098-04-18T03:11:57	0
-3098-04-25T05:00:55	1
-3098-05-03T08:26:03	2
-3098-05-10T19:32:17	3
-3098-05-17T10:50:41	0
-3098-05-24T20:45:59	1
-3098-06-01T21:44:38	2
-3098-06-09T00:52:20	3
-3098-06-15T20:37:33	0
-3098-06-23T14:44:16	1
-3098-07-01T10:04:06	2
-3098-07-08T06:22:05	3
-3098-07-15T09:13:35	0
-3098-07-23T10:08:56	1
-3098-07-30T21:29:47	2
-3098-08-06T13:28:56	3
-3098-08-14T00:50:12	0
-3098-08-22T05:39:47	1
-3098-08-29T08:21:05	2
-3098-09-04T23:24:49	3
-3098-09-12T19:03:39	0
-3098-09-20T23:35:25	1
-3098-09-27T19:04:31	2
-3098-10-04T12:45:39	3
-3098-10-12T14:49:09	0
-3098-10-20T14:31:11	1
-3098-10-27T06:00:45	2
-3098-11-03T05:18:47	3
-3098-11-11T10:23:43	0
-3098-11-19T01:55:42	1
-3098-11-25T17:16:43	2
-3098-12-03T00:08:48	3
-3098-12-11T03:55:44	0
-3098-12-18T10:16:26	1
-3098-12-25T04:50:57	2
-3097-01-01T19:54:50	3
-3097-01-09T18:12:59	0
-3097-01-16T16:37:58	1
-3097-01-23T16:47:52	2
-3097-01-31T15:07:17	3
-3097-02-08T05:09:19	0
-3097-02-14T22:16:47	1
-3097-02-22T05:24:41	2
