date	phase
1600-01-08T12:46:54	3
1600-01-16T05:05:27	0
1600-01-23T00:01:57	1
1600-01-30T06:33:44	2
1600-02-07T09:48:04	3
1600-02-14T17:30:18	0
1600-02-21T08:38:31	1
1600-02-28T23:50:45	2
1600-03-08T04:07:05	3
1600-03-15T03:41:51	0
1600-03-21T18:50:06	1
1600-03-29T17:15:44	2
1600-04-06T18:41:37	3
1600-04-13T12:07:45	0
1600-04-20T07:02:21	1
1600-04-28T09:46:48	2
1600-05-06T05:18:21	3
1600-05-12T19:41:59	0
1600-05-19T21:11:54	1
1600-05-28T00:46:34	2
1600-06-04T12:31:00	3
1600-06-11T03:29:22	0
1600-06-18T12:57:11	1
1600-06-26T13:58:38	2
1600-07-03T17:30:17	3
1600-07-10T12:30:32	0
1600-07-18T05:50:43	1
1600-07-26T01:23:00	2
1600-08-01T21:48:41	3
1600-08-08T23:31:09	0
1600-08-16T23:21:26	1
1600-08-24T11:17:38	2
1600-08-31T03:05:18	3
1600-09-07T12:57:08	0
1600-09-15T16:46:36	1
1600-09-22T20:20:10	2
1600-09-29T10:50:33	3
1600-10-07T04:52:32	0
1600-10-15T09:08:11	1
1600-10-22T05:21:27	2
1600-10-28T22:08:38	3
1600-11-05T22:53:16	0
1600-11-13T23:28:11	1
1600-11-20T15:10:26	2
1600-11-27T13:21:20	3
1600-12-05T17:56:41	0
1600-12-13T11:15:12	1
1600-12-20T02:17:21	2
1600-12-27T08:01:05	3
1601-01-04T12:25:12	0
1601-01-11T20:40:35	1
1601-01-18T14:45:57	2
1601-01-26T04:54:57	3
1601-02-03T04:41:52	0
1601-02-10T04:31:53	1
1601-02-17T04:22:31	2
1601-02-25T02:15:01	3
1601-03-04T17:56:27	0
1601-03-11T11:51:06	1
1601-03-18T18:52:52	2
1601-03-26T21:59:38	3
1601-04-03T04:19:24	0
1601-04-09T19:35:22	1
1601-04-17T10:07:37	2
1601-04-25T14:31:35	3
1601-05-02T12:39:43	0
1601-05-09T04:29:49	1
1601-05-17T01:50:36	2
1601-05-25T03:11:55	3
1601-05-31T19:56:57	0
1601-06-07T15:11:10	1
1601-06-15T17:27:17	2
1601-06-23T12:22:19	3
1601-06-30T03:06:33	0
1601-07-07T04:10:38	1
1601-07-15T08:11:54	2
1601-07-22T19:03:45	3
1601-07-29T10:58:51	0
1601-08-05T19:46:32	1
1601-08-13T21:31:05	2
1601-08-21T00:33:43	3
1601-08-27T20:24:24	0
1601-09-04T13:45:57	1
1601-09-12T09:23:43	2
1601-09-19T06:11:30	3
1601-09-26T08:15:03	0
1601-10-04T09:09:45	1
1601-10-11T20:20:11	2
1601-10-18T13:10:25	3
1601-10-25T23:10:57	0
1601-11-03T04:22:28	1
1601-11-10T07:00:45	2
1601-11-16T22:32:56	3
1601-11-24T17:09:59	0
1601-12-02T21:49:22	1
1601-12-09T17:50:47	2
1601-12-16T11:03:57	3
1601-12-24T12:59:33	0
1602-01-01T12:30:34	1
1602-01-08T04:51:22	2
