date	phase
1500-01-03T15:25:21	3
1500-01-10T07:14:58	0
1500-01-17T08:47:10	1
1500-01-25T14:18:10	2
1500-02-02T01:53:13	3
1500-02-08T18:34:59	0
1500-02-16T04:41:09	1
1500-02-24T06:38:07	2
1500-03-03T10:00:38	3
1500-03-10T06:21:58	0
1500-03-18T01:17:24	1
1500-03-25T19:54:37	2
1500-04-01T16:36:32	3
1500-04-08T19:02:50	0
1500-04-16T20:34:46	1
1500-04-24T06:29:18	2
1500-04-30T22:44:34	3
1500-05-08T08:56:39	0
1500-05-16T13:10:40	1
1500-05-23T15:02:42	2
1500-05-30T05:37:02	3
1500-06-06T23:53:40	0
1500-06-15T02:40:06	1
1500-06-21T22:19:43	2
1500-06-28T14:26:24	3
1500-07-06T15:16:32	0
1500-07-14T13:19:59	1
1500-07-21T05:10:23	2
1500-07-28T02:12:04	3
1500-08-05T06:22:48	0
1500-08-12T21:46:57	1
1500-08-19T12:34:28	2
1500-08-26T17:22:15	3
1500-09-03T20:47:03	0
1500-09-11T04:46:23	1
1500-09-17T21:40:07	2
1500-09-25T11:37:09	3
1500-10-03T10:25:19	0
1500-10-10T11:12:57	1
1500-10-17T09:30:41	2
1500-10-25T07:47:52	3
1500-11-01T23:22:05	0
1500-11-08T18:12:45	1
1500-11-16T00:38:19	2
1500-11-24T04:16:54	3
1500-12-01T11:35:54	0
1500-12-08T02:57:51	1
1500-12-15T18:36:40	2
1500-12-23T23:24:29	3
1500-12-30T22:58:47	0
1501-01-06T14:27:30	1
1501-01-14T14:00:55	2
1501-01-22T15:46:46	3
1501-01-29T09:29:40	0
1501-02-05T05:02:02	1
1501-02-13T09:05:20	2
1501-02-21T04:32:49	3
1501-02-27T19:26:23	0
1501-03-06T22:07:55	1
1501-03-15T02:25:08	2
1501-03-22T13:40:27	3
1501-03-29T05:23:30	0
1501-04-05T16:32:03	1
1501-04-13T17:12:02	2
1501-04-20T19:58:00	3
1501-04-27T15:58:53	0
1501-05-05T10:55:58	1
1501-05-13T05:11:28	2
1501-05-20T00:48:08	3
1501-05-27T03:40:03	0
1501-06-04T04:20:56	1
1501-06-11T14:39:16	2
1501-06-18T05:46:14	3
1501-06-25T16:39:20	0
1501-07-03T20:09:18	1
1501-07-10T22:18:53	2
1501-07-17T12:22:55	3
1501-07-25T06:57:38	0
1501-08-02T09:56:33	1
1501-08-09T05:14:21	2
1501-08-15T21:50:26	3
1501-08-23T22:27:13	0
1501-08-31T21:31:07	1
1501-09-07T12:38:03	2
1501-09-14T10:52:11	3
1501-09-22T14:46:20	0
1501-09-30T07:01:47	1
1501-10-06T21:36:02	2
1501-10-14T03:35:40	3
1501-10-22T07:12:28	0
1501-10-29T15:03:33	1
1501-11-05T08:52:56	2
1501-11-12T23:27:12	3
1501-11-20T22:48:32	0
1501-11-27T22:34:20	1
1501-12-04T22:41:45	2
1501-12-12T21:07:01	3
1501-12-20T12:47:19	0
1501-12-27T06:40:27	1
1502-01-03T14:45:33	2
1502-01-11T18:32:06	3
1502-01-19T00:53:50	0
1502-01-25T16:16:15	1
1502-02-02T08:26:16	2
1502-02-10T13:27:20	3
1502-02-17T11:24:27	0
1502-02-24T03:48:00	1
