date	phase
2400-01-05T03:36:12	1
2400-01-12T11:08:38	2
2400-01-19T02:59:54	3
2400-01-26T17:40:58	0
2400-02-03T22:53:23	1
2400-02-10T22:39:03	2
2400-02-17T14:00:05	3
2400-02-25T12:50:15	0
2400-03-04T14:50:15	1
2400-03-11T08:53:49	2
2400-03-18T03:27:29	3
2400-03-26T07:20:39	0
2400-04-03T02:58:58	1
2400-04-09T18:05:43	2
2400-04-16T19:12:25	3
2400-04-24T23:47:44	0
2400-05-02T11:35:08	1
2400-05-09T02:55:00	2
2400-05-16T12:28:11	3
2400-05-24T13:40:11	0
2400-05-31T17:29:51	1
2400-06-07T12:18:47	2
2400-06-15T06:09:50	3
2400-06-23T01:07:30	0
2400-06-29T22:00:49	1
2400-07-06T23:10:25	2
2400-07-14T23:20:25	3
2400-07-22T10:39:07	0
2400-07-29T02:41:07	1
2400-08-05T12:00:32	2
2400-08-13T15:23:30	3
2400-08-20T18:54:05	0
2400-08-27T09:06:49	1
2400-09-04T02:49:11	2
2400-09-12T05:57:09	3
2400-09-19T02:39:50	0
2400-09-25T18:41:53	1
2400-10-03T19:11:00	2
2400-10-11T18:44:51	3
2400-10-18T10:51:25	0
2400-10-25T08:17:51	1
2400-11-02T12:25:16	2
2400-11-10T05:37:13	3
2400-11-16T20:25:00	0
2400-11-24T01:53:46	1
2400-12-02T05:41:10	2
2400-12-09T14:43:53	3
2400-12-16T08:04:21	0
2400-12-23T22:29:09	1
2400-12-31T21:59:53	2
2401-01-07T22:43:14	3
2401-01-14T22:03:48	0
2401-01-22T20:18:55	1
2401-01-30T12:26:18	2
2401-02-06T06:36:01	3
2401-02-13T14:00:11	0
2401-02-21T17:20:14	1
2401-03-01T00:31:15	2
2401-03-07T15:24:33	3
2401-03-15T07:04:00	0
2401-03-23T11:40:01	1
2401-03-30T10:24:23	2
2401-04-06T01:51:13	3
2401-04-14T00:19:22	0
2401-04-22T02:05:23	1
2401-04-28T18:46:45	2
2401-05-05T14:10:33	3
2401-05-13T16:55:02	0
2401-05-21T12:24:00	1
2401-05-28T02:33:04	2
2401-06-04T04:17:41	3
2401-06-12T08:06:36	0
2401-06-19T19:20:15	1
2401-06-26T10:37:45	2
2401-07-03T20:00:14	3
2401-07-11T21:22:42	0
2401-07-19T00:14:44	1
2401-07-25T19:48:47	2
2401-08-02T13:00:04	3
2401-08-10T08:37:05	0
2401-08-17T04:42:13	1
2401-08-24T06:47:29	2
2401-09-01T06:43:49	3
2401-09-08T18:15:40	0
2401-09-15T10:15:56	1
2401-09-22T20:07:54	2
2401-10-01T00:15:28	3
2401-10-08T03:09:51	0
2401-10-14T18:15:46	1
2401-10-22T12:07:01	2
2401-10-30T16:27:18	3
2401-11-06T12:17:28	0
2401-11-13T05:38:15	1
2401-11-21T06:22:40	2
2401-11-29T06:26:46	3
2401-12-05T22:21:20	0
2401-12-12T20:47:55	1
2401-12-21T01:36:53	2
2401-12-28T17:57:23	3
2402-01-04T09:36:57	0
2402-01-11T15:28:21	1
2402-01-19T19:56:11	2
2402-01-27T03:19:36	3
2402-02-02T21:59:14	0
2402-02-10T12:31:38	1
2402-02-18T11:48:21	2
2402-02-25T11:17:27	3
2402-03-04T11:22:07	0
2402-03-12T09:59:11	1
2402-03-20T00:43:06	2
2402-03-26T18:42:44	3
2402-04-03T01:47:56	0
2402-04-11T05:36:27	1
2402-04-18T11:03:27	2
2402-04-25T02:25:57	3
2402-05-02T17:14:21	0
2402-05-10T21:49:07	1
2402-05-17T19:34:23	2
2402-05-24T11:15:17	3
2402-06-01T09:14:37	0
2402-06-09T10:12:32	1
2402-06-16T03:02:32	2
2402-06-22T21:57:02	3
2402-07-01T00:57:21	0
2402-07-08T19:18:22	1
2402-07-15T10:13:33	2
2402-07-22T11:09:15	3
2402-07-30T15:31:44	0
2402-08-07T02:06:25	1
2402-08-13T17:59:02	2
2402-08-21T03:06:05	3
2402-08-29T04:35:30	0
2402-09-05T07:45:34	1
2402-09-12T03:20:18	2
2402-09-19T21:20:11	3
2402-09-27T16:22:36	0
2402-10-04T13:26:39	1
2402-10-11T15:20:04	2
2402-10-19T16:40:59	3
2402-10-27T03:27:11	0
2402-11-02T20:21:20	1
