date	phase
-1100-01-02T11:43:35	1
-1100-01-10T10:10:54	2
-1100-01-18T12:13:04	3
-1100-01-25T05:11:55	0
-1100-02-01T01:03:22	1
-1100-02-09T04:27:00	2
-1100-02-16T23:14:26	3
-1100-02-23T14:20:25	0
-1100-03-02T16:07:55	1
-1100-03-10T20:40:28	2
-1100-03-18T06:47:06	3
-1100-03-24T23:07:06	0
-1100-04-01T08:40:35	1
-1100-04-09T10:00:25	2
-1100-04-16T12:08:02	3
-1100-04-23T08:12:51	0
-1100-05-01T02:04:20	1
-1100-05-08T20:37:43	2
-1100-05-15T16:39:41	3
-1100-05-22T18:34:17	0
-1100-05-30T19:22:02	1
-1100-06-07T05:26:25	2
-1100-06-13T21:42:31	3
-1100-06-21T07:06:51	0
-1100-06-29T11:35:10	1
-1100-07-06T13:33:10	2
-1100-07-13T04:35:15	3
-1100-07-20T22:17:02	0
-1100-07-29T02:06:36	1
-1100-08-04T21:54:19	2
-1100-08-11T14:32:58	3
-1100-08-19T15:37:31	0
-1100-08-27T14:47:30	1
-1100-09-03T07:06:30	2
-1100-09-10T04:34:30	3
-1100-09-18T09:50:05	0
-1100-09-26T01:47:06	1
-1100-10-02T17:31:56	2
-1100-10-09T22:53:25	3
-1100-10-18T03:25:03	0
-1100-10-25T11:22:04	1
-1100-11-01T05:30:48	2
-1100-11-08T20:24:03	3
-1100-11-16T19:23:09	0
-1100-11-23T19:55:54	1
-1100-11-30T19:23:40	2
-1100-12-08T18:44:48	3
-1100-12-16T09:21:13	0
-1100-12-23T04:04:47	1
-1100-12-30T11:13:49	2
-1099-01-07T15:21:10	3
-1099-01-14T21:13:32	0
-1099-01-21T12:37:33	1
-1099-01-29T04:23:18	2
-1099-02-06T08:33:23	3
-1099-02-13T07:03:03	0
-1099-02-19T22:26:17	1
-1099-02-27T21:36:31	2
-1099-03-07T21:51:11	3
-1099-03-14T15:09:59	0
-1099-03-21T10:11:46	1
-1099-03-29T13:38:52	2
-1099-04-06T07:31:58	3
-1099-04-12T22:20:29	0
-1099-04-20T00:09:33	1
-1099-04-28T03:52:31	2
-1099-05-05T14:20:15	3
-1099-05-12T05:42:53	0
-1099-05-19T16:03:59	1
-1099-05-27T16:20:01	2
-1099-06-03T19:19:50	3
-1099-06-10T14:33:27	0
-1099-06-18T09:16:11	1
-1099-06-26T03:25:43	2
-1099-07-02T23:51:34	3
-1099-07-10T01:55:38	0
-1099-07-18T02:59:53	1
-1099-07-25T13:37:53	2
-1099-08-01T05:28:47	3
-1099-08-08T16:17:59	0
-1099-08-16T20:30:01	1
-1099-08-23T23:22:31	2
-1099-08-30T13:45:34	3
-1099-09-07T09:21:24	0
-1099-09-15T12:58:26	1
-1099-09-22T09:06:04	2
-1099-09-29T01:53:43	3
-1099-10-07T04:06:12	0
-1099-10-15T03:32:21	1
-1099-10-21T19:18:27	2
-1099-10-28T18:11:35	3
-1099-11-05T23:12:31	0
-1099-11-13T15:30:49	1
-1099-11-20T06:29:15	2
-1099-11-27T13:45:56	3
-1099-12-05T17:17:08	0
-1099-12-13T00:50:40	1
-1099-12-19T18:56:42	2
-1099-12-27T10:50:27	3
-1098-01-04T09:06:18	0
-1098-01-11T08:15:29	1
-1098-01-18T08:37:44	2
-1098-01-26T07:29:16	3
-1098-02-02T21:55:18	0
-1098-02-09T14:57:42	1
-1098-02-16T23:10:33	2
-1098-02-25T02:07:44	3
-1098-03-04T07:45:54	0
-1098-03-10T22:12:09	1
-1098-03-18T14:09:07	2
-1098-03-26T17:42:41	3
-1098-04-02T15:23:44	0
-1098-04-09T06:57:52	1
-1098-04-17T05:14:17	2
-1098-04-25T05:48:30	3
-1098-05-01T21:59:10	0
-1098-05-08T17:52:25	1
-1098-05-16T20:10:50	2
-1098-05-24T14:40:28	3
-1098-05-31T04:47:18	0
-1098-06-07T07:15:51	1
-1098-06-15T10:38:54	2
-1098-06-22T21:10:40	3
-1098-06-29T12:54:24	0
-1098-07-06T23:14:26	1
-1098-07-15T00:14:03	2
-1098-07-22T02:36:35	3
-1098-07-28T23:10:30	0
-1098-08-05T17:34:07	1
-1098-08-13T12:40:19	2
-1098-08-20T08:26:28	3
-1098-08-27T12:07:16	0
-1098-09-04T13:23:51	1
-1098-09-12T00:04:43	2
-1098-09-18T16:03:08	3
-1098-09-26T03:56:36	0
-1098-10-04T09:07:50	1
-1098-10-11T10:55:46	2
-1098-10-18T02:26:18	3
-1098-10-25T22:20:42	0
-1098-11-03T02:52:44	1
-1098-11-09T21:44:37	2
-1098-11-16T15:58:54	3
-1098-11-24T18:13:16	0
-1098-12-02T17:19:09	1
-1098-12-09T08:45:52	2
-1098-12-16T08:25:51	3
-1098-12-24T13:39:40	0
-1097-01-01T04:12:05	1
-1097-01-07T19:55:58	2
-1097-01-15T03:01:21	3
-1097-01-23T06:42:24	0
-1097-01-30T12:11:07	1
-1097-02-06T07:11:26	2
-1097-02-13T22:34:15	3
-1097-02-21T20:21:00	0
-1097-02-28T18:22:51	1
-1097-03-07T18:47:08	2
-1097-03-15T17:35:07	3
-1097-03-23T06:48:09	0
-1097-03-29T23:59:28	1
-1097-04-06T07:14:18	2
-1097-04-14T10:39:26	3
-1097-04-21T15:01:21	0
-1097-04-28T06:10:26	1
-1097-05-05T20:59:54	2
-1097-05-14T00:57:37	3
-1097-05-20T22:08:38	0
-1097-05-27T14:02:38	1
-1097-06-04T12:03:11	2
-1097-06-12T12:27:15	3
-1097-06-19T05:10:20	0
-1097-06-26T00:39:34	1
-1097-07-04T03:48:17	2
-1097-07-11T21:41:49	3
-1097-07-18T12:56:30	0
-1097-07-25T14:50:57	1
-1097-08-02T19:22:09	2
-1097-08-10T05:31:27	3
