date	phase
0200-01-03T02:33:06	0
0200-01-09T21:40:32	1
0200-01-18T01:14:16	2
0200-01-25T21:44:58	3
0200-02-01T12:35:03	0
0200-02-08T14:34:42	1
0200-02-16T18:55:41	2
0200-02-24T07:10:58	3
0200-03-02T22:37:42	0
0200-03-10T08:48:28	1
0200-03-18T10:08:18	2
0200-03-25T13:37:25	3
0200-04-01T09:12:36	0
0200-04-09T03:09:30	1
0200-04-16T22:26:11	2
0200-04-23T18:29:32	3
0200-04-30T20:42:46	0
0200-05-08T20:42:02	1
0200-05-16T08:00:59	2
0200-05-22T23:23:24	3
0200-05-30T09:22:48	0
0200-06-07T12:44:47	1
0200-06-14T15:39:21	2
0200-06-21T05:47:46	3
0200-06-28T23:22:08	0
0200-07-07T02:46:20	1
0200-07-13T22:30:34	2
0200-07-20T14:52:47	3
0200-07-28T14:41:50	0
0200-08-05T14:30:51	1
0200-08-12T05:49:42	2
0200-08-19T03:23:36	3
0200-08-27T07:02:47	0
0200-09-04T00:07:46	1
0200-09-10T14:41:19	2
0200-09-17T19:36:12	3
0200-09-25T23:37:33	0
0200-10-03T08:14:50	1
0200-10-10T01:46:19	2
0200-10-17T15:09:22	3
0200-10-25T15:22:41	0
0200-11-01T15:50:49	1
0200-11-08T15:17:06	2
0200-11-16T12:51:03	3
0200-11-24T05:29:55	0
0200-11-30T23:59:31	1
0200-12-08T07:03:10	2
0200-12-16T10:34:50	3
0200-12-23T17:47:45	0
0200-12-30T09:31:07	1
0201-01-07T00:36:31	2
0201-01-15T05:55:39	3
0201-01-22T04:33:45	0
0201-01-28T20:50:22	1
0201-02-05T19:05:10	2
0201-02-13T21:14:58	3
0201-02-20T14:14:03	0
0201-02-27T10:00:22	1
0201-03-07T13:08:17	2
0201-03-15T08:15:50	3
0201-03-21T23:12:37	0
0201-03-29T00:53:56	1
0201-04-06T05:18:52	2
0201-04-13T15:46:05	3
0201-04-20T07:56:02	0
0201-04-27T17:15:58	1
0201-05-05T18:44:49	2
0201-05-12T21:04:17	3
0201-05-19T17:03:15	0
0201-05-27T10:34:40	1
0201-06-04T05:30:46	2
0201-06-11T01:35:39	3
0201-06-18T03:26:48	0
0201-06-26T03:57:36	1
0201-07-03T14:26:15	2
0201-07-10T06:42:34	3
0201-07-17T15:59:59	0
0201-07-25T20:25:15	1
0201-08-01T22:37:52	2
0201-08-08T13:42:45	3
0201-08-16T07:11:29	0
0201-08-24T11:13:49	1
0201-08-31T07:04:34	2
0201-09-06T23:47:30	3
0201-09-15T00:38:02	0
0201-09-23T00:07:26	1
0201-09-29T16:24:36	2
0201-10-06T13:51:13	3
0201-10-14T19:01:32	0
0201-10-22T11:12:35	1
0201-10-29T02:57:35	2
0201-11-05T08:05:56	3
0201-11-13T12:45:53	0
0201-11-20T20:47:31	1
0201-11-27T14:57:48	2
0201-12-05T05:29:24	3
0201-12-13T04:44:44	0
0201-12-20T05:18:39	1
0201-12-27T04:41:40	2
0202-01-04T03:44:31	3
0202-01-11T18:34:39	0
0202-01-18T13:23:01	1
0202-01-25T20:14:54	2
0202-02-03T00:17:09	3
0202-02-10T06:16:14	0
0202-02-16T21:48:05	1
0202-02-24T13:08:23	2
0202-03-04T17:25:39	3
0202-03-11T15:59:06	0
0202-03-18T07:25:03	1
0202-03-26T06:14:16	2
0202-04-03T06:40:10	3
0202-04-10T00:05:04	0
0202-04-16T18:56:51	1
0202-04-24T22:18:05	2
0202-05-02T16:20:40	3
0202-05-09T07:17:14	0
0202-05-16T08:44:28	1
0202-05-24T12:36:53	2
0202-05-31T23:13:33	3
0202-06-07T14:40:20	0
0202-06-15T00:37:37	1
0202-06-23T01:09:27	2
0202-06-30T04:21:54	3
0202-07-06T23:29:41	0
0202-07-14T17:57:59	1
0202-07-22T12:20:47	2
0202-07-29T09:03:30	3
0202-08-05T10:51:22	0
0202-08-13T11:54:33	1
0202-08-20T22:41:44	2
0202-08-27T14:48:01	3
0202-09-04T01:17:46	0
0202-09-12T05:36:13	1
0202-09-19T08:38:20	2
0202-09-25T23:06:53	3
0202-10-03T18:30:00	0
0202-10-11T22:12:23	1
0202-10-18T18:32:45	2
0202-10-25T11:11:49	3
0202-11-02T13:22:39	0
0202-11-10T12:51:21	1
0202-11-17T04:48:49	2
0202-11-24T03:23:41	3
0202-12-02T08:29:20	0
0202-12-10T00:53:10	1
0202-12-16T15:53:03	2
0202-12-23T22:51:30	3
0203-01-01T02:26:47	0
0203-01-08T10:13:29	1
0203-01-15T04:06:33	2
0203-01-22T19:48:39	3
0203-01-30T18:07:39	0
0203-02-06T17:33:46	1
0203-02-13T17:33:16	2
0203-02-21T16:18:24	3
0203-03-01T06:52:44	0
0203-03-08T00:06:10	1
0203-03-15T07:56:53	2
0203-03-23T10:48:50	3
0203-03-30T16:43:37	0
0203-04-06T07:08:12	1
0203-04-13T22:51:29	2
0203-04-22T02:21:38	3
0203-04-29T00:22:29	0
0203-05-05T15:43:36	1
0203-05-13T13:55:06	2
0203-05-21T14:33:17	3
0203-05-28T06:57:26	0
0203-06-04T02:33:56	1
0203-06-12T04:51:38	2
0203-06-19T23:36:40	3
0203-06-26T13:44:18	0
0203-07-03T15:59:54	1
0203-07-11T19:23:34	2
0203-07-19T06:19:02	3
0203-07-25T21:52:15	0
0203-08-02T08:04:57	1
0203-08-10T09:08:56	2
0203-08-17T11:53:58	3
0203-08-24T08:13:39	0
0203-09-01T02:31:30	1
0203-09-08T21:50:04	2
0203-09-15T17:48:13	3
0203-09-22T21:18:46	0
0203-09-30T22:27:29	1
0203-10-08T09:27:50	2
0203-10-15T01:25:23	3
0203-10-22T13:14:06	0
0203-10-30T18:18:08	1
0203-11-06T20:24:32	2
0203-11-13T11:46:51	3
0203-11-21T07:36:42	0
0203-11-29T12:09:22	1
0203-12-06T07:09:31	2
0203-12-13T01:15:38	3
0203-12-21T03:21:00	0
0203-12-29T02:38:40	1
0204-01-04T18:00:58	2
0204-01-11T17:34:34	3
0204-01-19T22:38:52	0
0204-01-27T13:28:41	1
0204-02-03T05:01:00	2
0204-02-10T11:56:53	3
0204-02-18T15:37:46	0
0204-02-25T21:20:09	1
0204-03-03T16:08:53	2
0204-03-11T07:15:16	3
0204-03-19T05:16:03	0
0204-03-26T03:23:03	1
0204-04-02T03:38:17	2
0204-04-10T02:07:32	3
0204-04-17T15:42:53	0
0204-04-24T08:53:12	1
0204-05-01T15:58:42	2
0204-05-09T19:13:26	3
0204-05-16T23:54:39	0
0204-05-23T15:01:53	1
0204-05-31T05:38:26	2
0204-06-08T09:41:21	3
0204-06-15T07:01:40	0
0204-06-21T22:55:19	1
0204-06-29T20:41:15	2
0204-07-07T21:23:27	3
0204-07-14T14:07:18	0
0204-07-21T09:34:54	1
0204-07-29T12:34:44	2
0204-08-06T06:49:07	3
0204-08-12T22:02:14	0
0204-08-19T23:48:43	1
0204-08-28T04:23:37	2
0204-09-04T14:47:11	3
