date	phase
-3200-01-07T01:25:42	0
-3200-01-15T05:28:00	1
-3200-01-22T07:30:43	2
-3200-01-28T21:39:57	3
-3200-02-05T17:24:26	0
-3200-02-13T19:49:08	1
-3200-02-20T15:07:14	2
-3200-02-27T07:34:00	3
-3200-03-06T08:50:50	0
-3200-03-14T06:39:33	1
-3200-03-20T21:41:05	2
-3200-03-27T19:47:46	3
-3200-04-04T23:21:29	0
-3200-04-12T14:27:39	1
-3200-04-19T04:29:31	2
-3200-04-26T10:24:31	3
-3200-05-04T12:51:12	0
-3200-05-11T20:08:22	1
-3200-05-18T12:49:10	2
-3200-05-26T03:06:27	3
-3200-06-03T01:21:05	0
-3200-06-10T01:00:13	1
-3200-06-16T23:39:40	2
-3200-06-24T21:21:58	3
-3200-07-02T12:54:03	0
-3200-07-09T06:36:49	1
-3200-07-16T13:29:40	2
-3200-07-24T16:22:38	3
-3200-07-31T23:40:44	0
-3200-08-07T14:31:21	1
-3200-08-15T06:10:49	2
-3200-08-23T10:54:27	3
-3200-08-30T10:04:39	0
-3200-09-06T01:52:14	1
-3200-09-14T01:00:17	2
-3200-09-22T03:27:17	3
-3200-09-28T20:36:37	0
-3200-10-05T16:56:52	1
-3200-10-13T20:43:53	2
-3200-10-21T16:51:41	3
-3200-10-28T07:40:57	0
-3200-11-04T11:03:53	1
-3200-11-12T15:41:32	2
-3200-11-20T02:54:23	3
-3200-11-26T19:25:27	0
-3200-12-04T06:53:29	1
-3200-12-12T08:13:13	2
-3200-12-19T10:20:14	3
-3200-12-26T07:44:32	0
-3199-01-03T02:54:48	1
-3199-01-10T21:22:06	2
-3199-01-17T16:25:29	3
-3199-01-24T20:33:44	0
-3199-02-01T21:41:10	1
-3199-02-09T07:16:29	2
-3199-02-15T22:29:34	3
-3199-02-23T09:59:27	0
-3199-03-03T14:01:13	1
-3199-03-10T14:53:51	2
-3199-03-17T05:39:56	3
-3199-03-25T00:12:45	0
-3199-04-02T03:15:31	1
-3199-04-08T21:30:11	2
-3199-04-15T14:49:55	3
-3199-04-23T15:11:52	0
-3199-05-01T13:27:30	1
-3199-05-08T04:17:38	2
-3199-05-15T02:42:31	3
-3199-05-23T06:29:57	0
-3199-05-30T21:19:02	1
-3199-06-06T12:14:40	2
-3199-06-13T17:48:28	3
-3199-06-21T21:22:42	0
-3199-06-29T03:55:52	1
-3199-07-05T22:06:03	2
-3199-07-13T12:09:55	3
-3199-07-21T11:14:08	0
-3199-07-28T10:31:37	1
-3199-08-04T10:27:20	2
-3199-08-12T08:53:50	3
-3199-08-19T23:58:25	0
-3199-08-26T18:14:09	1
-3199-09-03T01:43:05	2
-3199-09-11T06:04:23	3
-3199-09-18T11:54:42	0
-3199-09-25T03:54:48	1
-3199-10-02T19:47:55	2
-3199-10-11T01:23:26	3
-3199-10-17T23:21:47	0
-3199-10-24T16:02:23	1
-3199-11-01T15:37:33	2
-3199-11-09T17:14:27	3
-3199-11-16T10:20:36	0
-3199-11-23T06:42:13	1
-3199-12-01T11:10:16	2
-3199-12-09T05:11:25	3
-3199-12-15T20:43:15	0
-3199-12-22T23:34:32	1
-3199-12-31T04:24:29	2
-3198-01-07T13:43:57	3
-3198-01-14T06:37:37	0
-3198-01-21T17:50:00	1
-3198-01-29T18:22:02	2
-3198-02-05T19:51:38	3
-3198-02-12T16:39:54	0
-3198-02-20T12:13:41	1
-3198-02-28T05:17:01	2
-3198-03-07T00:46:47	3
-3198-03-14T03:42:49	0
-3198-03-22T05:28:47	1
-3198-03-29T14:02:37	2
-3198-04-05T05:48:05	3
-3198-04-12T16:29:48	0
-3198-04-20T20:45:27	1
-3198-04-27T21:38:56	2
-3198-05-04T12:18:07	3
-3198-05-12T07:10:44	0
-3198-05-20T09:51:22	1
-3198-05-27T04:59:12	2
-3198-06-02T21:38:09	3
-3198-06-10T23:14:47	0
-3198-06-18T21:00:47	1
