date	phase
-0700-01-08T18:25:29	3
-0700-01-16T12:12:00	0
-0700-01-23T08:20:30	1
-0700-01-30T12:24:02	2
-0700-02-07T14:35:45	3
-0700-02-14T23:48:40	0
-0700-02-21T15:28:36	1
-0700-03-01T03:50:42	2
-0700-03-09T07:49:55	3
-0700-03-16T08:59:46	0
-0700-03-22T23:32:21	1
-0700-03-30T19:37:17	2
-0700-04-07T21:34:27	3
-0700-04-14T16:23:25	0
-0700-04-21T09:28:37	1
-0700-04-29T10:59:34	2
-0700-05-07T07:56:28	3
-0700-05-13T22:59:40	0
-0700-05-20T21:52:20	1
-0700-05-29T01:30:18	2
-0700-06-05T15:31:06	3
-0700-06-12T06:01:55	0
-0700-06-19T12:50:44	1
-0700-06-27T15:01:03	2
-0700-07-04T21:16:00	3
-0700-07-11T14:44:14	0
-0700-07-19T06:04:42	1
-0700-07-27T03:33:56	2
-0700-08-03T02:27:42	3
-0700-08-10T02:05:15	0
-0700-08-18T00:52:41	1
-0700-08-25T15:14:59	2
-0700-09-01T08:34:12	3
-0700-09-08T16:31:29	0
-0700-09-16T20:11:59	1
-0700-09-24T02:14:46	2
-0700-09-30T17:01:04	3
-0700-10-08T09:47:17	0
-0700-10-16T14:39:22	1
-0700-10-23T12:51:04	2
-0700-10-30T04:49:18	3
-0700-11-07T04:56:33	0
-0700-11-15T06:47:10	1
-0700-11-21T23:26:46	2
-0700-11-28T20:11:07	3
-0700-12-07T00:33:03	0
-0700-12-14T19:37:17	1
-0700-12-21T10:22:22	2
-0700-12-28T14:22:57	3
-0699-01-05T18:57:16	0
-0699-01-13T05:07:30	1
-0699-01-19T21:49:33	2
-0699-01-27T10:04:02	3
-0699-02-04T10:44:24	0
-0699-02-11T12:08:04	1
-0699-02-18T09:52:00	2
-0699-02-26T05:44:10	3
-0699-03-05T23:14:57	0
-0699-03-12T17:56:20	1
-0699-03-19T22:33:14	2
-0699-03-28T00:01:34	3
-0699-04-04T08:45:19	0
-0699-04-10T23:52:50	1
-0699-04-18T12:01:11	2
-0699-04-26T15:53:46	3
-0699-05-03T16:12:39	0
-0699-05-10T07:08:03	1
-0699-05-18T02:22:58	2
-0699-05-26T04:49:40	3
-0699-06-01T22:50:26	0
-0699-06-08T16:38:30	1
-0699-06-16T17:31:57	2
-0699-06-24T14:56:09	3
-0699-07-01T05:49:43	0
-0699-07-08T05:06:57	1
-0699-07-16T08:59:21	2
-0699-07-23T22:53:34	3
-0699-07-30T14:09:08	0
-0699-08-06T20:57:22	1
-0699-08-15T00:01:38	2
-0699-08-22T05:43:30	3
-0699-08-29T00:32:29	0
-0699-09-05T15:58:33	1
-0699-09-13T14:02:59	2
-0699-09-20T12:35:13	3
-0699-09-27T13:30:27	0
-0699-10-05T13:02:41	1
-0699-10-13T02:54:06	2
-0699-10-19T20:33:38	3
-0699-10-27T05:17:44	0
-0699-11-04T10:06:32	1
-0699-11-11T14:48:36	2
-0699-11-18T06:28:34	3
-0699-11-25T23:36:11	0
-0699-12-04T04:56:29	1
-0699-12-11T02:02:20	2
-0699-12-17T18:47:04	3
-0699-12-25T19:13:44	0
-0698-01-02T20:07:24	1
-0698-01-09T12:39:41	2
-0698-01-16T09:31:18	3
-0698-01-24T14:14:00	0
-0698-02-01T07:23:44	1
-0698-02-07T22:41:00	2
-0698-02-15T02:18:46	3
-0698-02-23T06:50:15	0
-0698-03-02T15:22:16	1
-0698-03-09T08:21:58	2
-0698-03-16T20:20:58	3
-0698-03-24T20:16:26	0
-0698-03-31T21:07:10	1
-0698-04-07T18:22:09	2
-0698-04-15T14:28:25	3
