date	phase
1300-01-07T10:56:43	1
1300-01-14T05:00:36	2
1300-01-21T21:08:07	3
1300-01-29T19:07:35	0
1300-02-05T18:46:55	1
1300-02-12T18:50:40	2
1300-02-20T18:20:14	3
1300-02-28T08:22:45	0
1300-03-07T01:55:05	1
1300-03-14T10:02:35	2
1300-03-22T13:26:42	3
1300-03-29T18:59:32	0
1300-04-05T09:32:01	1
1300-04-13T01:55:31	2
1300-04-21T05:22:58	3
1300-04-28T03:20:53	0
1300-05-04T18:40:08	1
1300-05-12T17:42:13	2
1300-05-20T17:47:24	3
1300-05-27T10:19:06	0
1300-06-03T05:59:43	1
1300-06-11T08:49:07	2
1300-06-19T02:53:41	3
1300-06-25T17:04:45	0
1300-07-02T19:44:36	1
1300-07-10T22:59:48	2
1300-07-18T09:26:27	3
1300-07-25T00:52:17	0
1300-08-01T11:46:10	1
1300-08-09T12:07:22	2
1300-08-16T14:36:38	3
1300-08-23T10:45:20	0
1300-08-31T05:38:42	1
1300-09-08T00:09:45	2
1300-09-14T19:52:38	3
1300-09-21T23:23:22	0
1300-09-30T00:38:01	1
1300-10-07T11:13:41	2
1300-10-14T02:46:45	3
1300-10-21T14:54:01	0
1300-10-29T19:34:15	1
1300-11-05T21:39:56	2
1300-11-12T12:35:40	3
1300-11-20T08:51:26	0
1300-11-28T12:57:21	1
1300-12-05T07:59:25	2
1300-12-12T01:57:26	3
1300-12-20T04:15:44	0
1300-12-28T03:28:41	1
1301-01-03T18:40:32	2
1301-01-10T18:37:49	3
1301-01-18T23:34:46	0
1301-01-26T14:38:04	1
1301-02-02T05:57:42	2
1301-02-09T13:38:45	3
1301-02-17T17:04:17	0
1301-02-24T22:53:54	1
1301-03-03T17:51:09	2
1301-03-11T09:38:34	3
1301-03-19T07:29:55	0
1301-03-26T05:22:53	1
1301-04-02T06:18:59	2
1301-04-10T05:07:41	3
1301-04-17T18:38:10	0
1301-04-24T11:22:16	1
1301-05-01T19:28:02	2
1301-05-09T22:41:59	3
1301-05-17T03:10:47	0
1301-05-23T18:02:29	1
1301-05-31T09:30:23	2
1301-06-08T13:23:21	3
1301-06-15T10:16:26	0
1301-06-22T02:22:10	1
1301-06-30T00:27:39	2
1301-07-08T00:56:54	3
1301-07-14T17:05:41	0
1301-07-21T13:10:08	1
1301-07-29T15:56:37	2
1301-08-06T09:50:37	3
