date	phase
-1200-01-06T12:35:25	2
-1200-01-13T08:25:03	3
-1200-01-20T12:38:30	0
-1200-01-28T14:17:48	1
-1200-02-05T00:17:47	2
-1200-02-11T15:37:07	3
-1200-02-19T03:52:34	0
-1200-02-27T07:59:13	1
-1200-03-05T09:20:03	2
-1200-03-11T23:49:00	3
-1200-03-19T19:21:56	0
-1200-03-27T22:08:21	1
-1200-04-03T16:36:16	2
-1200-04-10T09:46:21	3
-1200-04-18T10:41:46	0
-1200-04-26T08:39:24	1
-1200-05-02T23:16:20	2
-1200-05-09T21:56:19	3
-1200-05-18T01:29:10	0
-1200-05-25T16:09:20	1
-1200-06-01T06:30:11	2
-1200-06-08T12:31:19	3
-1200-06-16T15:20:59	0
-1200-06-23T21:46:27	1
-1200-06-30T15:17:57	2
-1200-07-08T05:28:07	3
-1200-07-16T04:00:38	0
-1200-07-23T02:56:07	1
-1200-07-30T02:25:25	2
-1200-08-07T00:17:18	3
-1200-08-14T15:29:51	0
-1200-08-21T09:06:38	1
-1200-08-28T16:21:41	2
-1200-09-05T19:50:55	3
-1200-09-13T02:13:03	0
-1200-09-19T17:35:05	1
-1200-09-27T09:12:15	2
-1200-10-05T14:29:16	3
-1200-10-12T12:45:58	0
-1200-10-19T05:12:00	1
-1200-10-27T04:21:59	2
-1200-11-04T06:37:59	3
-1200-11-10T23:35:36	0
-1200-11-17T20:10:04	1
-1200-11-26T00:20:43	2
-1200-12-03T19:28:28	3
-1200-12-10T10:48:21	0
-1200-12-17T14:01:40	1
-1200-12-25T19:04:21	2
-1199-01-02T05:09:10	3
-1199-01-08T22:17:25	0
-1199-01-16T09:42:41	1
-1199-01-24T10:53:30	2
-1199-01-31T12:28:44	3
-1199-02-07T10:03:21	0
-1199-02-15T05:40:24	1
-1199-02-22T23:18:08	2
-1199-03-01T18:33:01	3
-1199-03-08T22:24:48	0
-1199-03-17T00:14:22	1
-1199-03-24T08:50:54	2
-1199-03-31T00:30:59	3
-1199-04-07T11:47:13	0
-1199-04-15T16:10:11	1
-1199-04-22T16:33:24	2
-1199-04-29T07:30:07	3
-1199-05-07T02:20:15	0
-1199-05-15T05:02:12	1
-1199-05-21T23:29:19	2
-1199-05-28T16:35:18	3
-1199-06-05T17:42:35	0
-1199-06-13T15:09:59	1
-1199-06-20T06:34:30	2
-1199-06-27T04:43:29	3
-1199-07-05T09:09:19	0
-1199-07-12T23:19:24	1
-1199-07-19T14:39:15	2
-1199-07-26T20:27:54	3
-1199-08-03T23:57:17	0
-1199-08-11T06:25:32	1
-1199-08-18T00:34:27	2
-1199-08-25T15:32:26	3
-1199-09-02T13:47:46	0
-1199-09-09T13:24:45	1
