date	phase
2900-01-06T22:10:21	2
2900-01-15T02:34:29	3
2900-01-22T08:12:51	0
2900-01-29T00:06:26	1
2900-02-05T16:08:47	2
2900-02-13T21:24:58	3
2900-02-20T19:17:05	0
2900-02-27T11:47:47	1
2900-03-07T11:21:30	2
2900-03-15T12:31:16	3
2900-03-22T05:32:15	0
2900-03-29T01:44:58	1
2900-04-06T05:58:14	2
2900-04-13T23:42:36	3
2900-04-20T15:04:01	0
2900-04-27T17:47:41	1
2900-05-05T22:19:04	2
2900-05-13T07:37:28	3
2900-05-20T00:15:17	0
2900-05-27T11:18:53	1
2900-06-04T11:42:15	2
2900-06-11T13:19:27	3
2900-06-18T09:52:12	0
2900-06-26T05:16:16	1
2900-07-03T22:26:38	2
2900-07-10T18:03:36	3
2900-07-17T20:51:31	0
2900-07-25T22:31:28	1
2900-08-02T07:23:01	2
2900-08-08T23:11:29	3
2900-08-16T09:56:29	0
2900-08-24T14:14:57	1
2900-08-31T15:27:03	2
2900-09-07T06:07:35	3
2900-09-15T01:13:22	0
2900-09-23T04:06:23	1
2900-09-29T23:26:27	2
2900-10-06T16:11:27	3
2900-10-14T18:03:51	0
2900-10-22T16:06:43	1
2900-10-29T08:01:31	2
2900-11-05T06:19:05	3
2900-11-13T11:22:55	0
2900-11-21T02:26:22	1
2900-11-27T17:51:32	2
2900-12-05T00:33:56	3
2900-12-13T04:09:20	0
2900-12-20T11:22:42	1
2900-12-27T05:36:05	2
2901-01-03T21:44:49	3
2901-01-11T19:42:03	0
2901-01-18T19:27:19	1
2901-01-25T19:42:23	2
2901-02-02T19:42:02	3
2901-02-10T09:34:57	0
2901-02-17T03:29:36	1
2901-02-24T12:02:09	2
2901-03-04T16:10:54	3
2901-03-11T21:30:28	0
2901-03-18T12:27:37	1
2901-03-26T05:39:53	2
2901-04-03T09:35:49	3
2901-04-10T07:26:34	0
2901-04-16T23:09:55	1
2901-04-24T23:14:00	2
2901-05-02T23:12:07	3
2901-05-09T15:47:57	0
2901-05-16T11:59:39	1
2901-05-24T15:35:40	2
2901-06-01T09:01:17	3
2901-06-07T23:25:52	0
2901-06-15T02:49:31	1
2901-06-23T06:09:36	2
2901-06-30T15:44:00	3
2901-07-07T07:26:04	0
2901-07-14T19:09:43	1
2901-07-22T18:49:53	2
2901-07-29T20:31:43	3
2901-08-05T16:52:11	0
2901-08-13T12:22:21	1
2901-08-21T05:47:59	2
2901-08-28T00:55:41	3
2901-09-04T04:30:14	0
2901-09-12T05:49:30	1
2901-09-19T15:27:46	2
2901-09-26T06:34:08	3
2901-10-03T18:39:02	0
2901-10-11T22:49:24	1
2901-10-19T00:25:21	2
2901-10-25T14:57:00	3
2901-11-02T11:08:14	0
2901-11-10T14:31:52	1
2901-11-17T09:26:37	2
2901-11-24T03:05:48	3
2901-12-02T05:19:13	0
2901-12-10T04:08:31	1
2901-12-16T19:17:43	2
2901-12-23T19:13:21	3
2902-01-01T00:05:19	0
2902-01-08T15:15:14	1
2902-01-15T06:31:16	2
2902-01-22T14:36:21	3
2902-01-30T17:58:36	0
2902-02-07T00:08:52	1
2902-02-13T19:15:57	2
2902-02-21T11:46:29	3
2902-03-01T09:36:38	0
2902-03-08T07:42:07	1
2902-03-15T09:18:25	2
2902-03-23T08:51:35	3
2902-03-30T22:17:43	0
2902-04-06T15:01:38	1
2902-04-14T00:16:57	2
2902-04-22T03:59:02	3
2902-04-29T08:14:10	0
2902-05-05T23:06:41	1
2902-05-13T15:51:20	2
2902-05-21T19:45:25	3
2902-05-28T16:15:50	0
2902-06-04T08:39:58	1
2902-06-12T07:39:06	2
2902-06-20T07:41:20	3
2902-06-26T23:25:31	0
2902-07-03T20:10:26	1
2902-07-11T23:07:18	2
2902-07-19T16:13:09	3
2902-07-26T06:42:57	0
2902-08-02T09:58:18	1
2902-08-10T13:36:05	2
2902-08-17T22:25:21	3
2902-08-24T15:00:12	0
2902-09-01T02:11:03	1
2902-09-09T02:36:49	2
2902-09-16T03:40:04	3
2902-09-23T01:04:02	0
2902-09-30T20:28:27	1
2902-10-08T14:10:01	2
2902-10-15T09:21:36	3
2902-10-22T13:37:16	0
2902-10-30T15:48:16	1
2902-11-07T00:46:36	2
2902-11-13T16:45:48	3
2902-11-21T05:08:46	0
2902-11-29T10:35:28	1
2902-12-06T11:09:19	2
2902-12-13T02:51:39	3
2902-12-20T23:27:16	0
2902-12-29T03:18:39	1
2903-01-04T21:48:11	2
2903-01-11T16:13:31	3
2903-01-19T19:16:19	0
2903-01-27T17:05:47	1
2903-02-03T08:48:43	2
2903-02-10T08:52:46	3
2903-02-18T14:30:48	0
2903-02-26T03:52:28	1
2903-03-04T20:03:34	2
2903-03-12T04:07:04	3
2903-03-20T07:20:16	0
2903-03-27T12:09:43	1
2903-04-03T07:36:14	2
2903-04-11T00:26:49	3
2903-04-18T21:00:13	0
2903-04-25T18:49:06	1
2903-05-02T19:49:54	2
2903-05-10T19:57:40	3
2903-05-18T07:48:15	0
2903-05-25T00:53:00	1
2903-06-01T09:12:05	2
2903-06-09T13:06:32	3
2903-06-16T16:30:42	0
2903-06-23T07:30:03	1
2903-06-30T23:49:08	2
2903-07-09T03:12:58	3
2903-07-15T23:58:15	0
2903-07-22T15:50:43	1
2903-07-30T15:14:17	2
2903-08-07T14:25:44	3
2903-08-14T06:59:45	0
2903-08-21T02:58:27	1
2903-08-29T06:40:58	2
2903-09-05T23:20:41	3
2903-09-12T14:27:15	0
2903-09-19T17:32:49	1
2903-09-27T21:29:52	2
2903-10-05T06:43:54	3
