date	phase
1400-01-04T20:05:56	0
1400-01-13T01:08:14	1
1400-01-20T03:23:07	2
1400-01-26T18:36:49	3
1400-02-03T14:26:48	0
1400-02-11T18:37:11	1
1400-02-18T13:34:30	2
1400-02-25T07:21:42	3
1400-03-05T09:00:43	0
1400-03-13T07:54:07	1
1400-03-19T22:58:27	2
1400-03-26T22:03:03	3
1400-04-04T02:25:17	0
1400-04-11T17:08:18	1
1400-04-18T08:03:34	2
1400-04-25T14:15:04	3
1400-05-03T17:29:11	0
1400-05-10T23:23:14	1
1400-05-17T17:19:44	2
1400-05-25T07:26:26	3
1400-06-02T05:42:12	0
1400-06-09T04:05:51	1
1400-06-16T03:23:56	2
1400-06-24T00:55:25	3
1400-07-01T15:25:32	0
1400-07-08T08:45:48	1
1400-07-15T15:00:02	2
1400-07-23T17:48:41	3
1400-07-30T23:37:05	0
1400-08-06T14:45:48	1
1400-08-14T04:46:19	2
1400-08-22T09:14:18	3
1400-08-29T07:26:28	0
1400-09-04T23:17:58	1
1400-09-12T20:52:08	2
1400-09-20T22:41:01	3
1400-09-27T15:53:08	0
1400-10-04T11:20:18	1
1400-10-12T14:36:40	2
1400-10-20T10:06:43	3
1400-10-27T01:34:43	0
1400-11-03T03:25:04	1
1400-11-11T08:35:19	2
1400-11-18T19:52:27	3
1400-11-25T12:49:00	0
1400-12-02T23:14:40	1
1400-12-11T01:20:58	2
1400-12-18T04:32:14	3
1400-12-25T01:46:11	0
1401-01-01T21:18:11	1
1401-01-09T16:05:13	2
1401-01-16T12:45:40	3
1401-01-23T16:34:12	0
1401-01-31T19:06:20	1
1401-02-08T04:41:50	2
1401-02-14T21:14:20	3
1401-02-22T09:04:46	0
1401-03-02T14:16:55	1
1401-03-09T15:24:08	2
1401-03-16T06:39:42	3
1401-03-24T02:32:35	0
1401-04-01T05:34:08	1
1401-04-08T00:30:09	2
1401-04-14T17:39:53	3
1401-04-22T19:39:42	0
1401-04-30T16:53:53	1
1401-05-07T08:26:16	2
1401-05-14T06:42:27	3
1401-05-22T11:13:06	0
1401-05-30T00:56:24	1
1401-06-05T15:56:40	2
1401-06-12T21:52:40	3
1401-06-21T00:40:06	0
1401-06-28T06:42:59	1
1401-07-05T00:04:40	2
1401-07-12T14:45:09	3
1401-07-20T12:13:04	0
1401-07-27T11:26:18	1
1401-08-03T10:01:22	2
1401-08-11T08:29:28	3
1401-08-18T22:29:41	0
1401-08-25T16:28:03	1
1401-09-01T22:43:53	2
1401-09-10T02:08:04	3
1401-09-17T08:10:36	0
1401-09-23T23:15:53	1
1401-10-01T14:28:19	2
1401-10-09T18:50:49	3
1401-10-16T17:46:58	0
1401-10-23T09:12:38	1
1401-10-31T08:33:50	2
1401-11-08T09:56:45	3
1401-11-15T03:40:53	0
1401-11-21T23:13:24	1
1401-11-30T03:36:17	2
1401-12-07T22:52:40	3
1401-12-14T14:13:27	0
1401-12-21T17:14:13	1
1401-12-29T22:04:17	2
1402-01-06T09:22:25	3
1402-01-13T01:48:43	0
1402-01-20T13:56:39	1
1402-01-28T14:46:58	2
1402-02-04T17:42:27	3
