date	phase
0100-01-05T10:58:13	1
0100-01-12T21:32:22	2
0100-01-19T14:20:47	3
0100-01-27T01:26:20	0
0100-02-04T06:29:09	1
0100-02-11T08:33:53	2
0100-02-17T23:37:38	3
0100-02-25T18:57:14	0
0100-03-05T22:13:43	1
0100-03-12T17:48:45	2
0100-03-19T10:28:49	3
0100-03-27T12:06:10	0
0100-04-04T10:00:27	1
0100-04-11T01:43:16	2
0100-04-17T23:21:54	3
0100-04-26T03:42:47	0
0100-05-03T18:22:04	1
0100-05-10T09:05:45	2
0100-05-17T14:20:12	3
0100-05-25T17:17:30	0
0100-06-02T00:15:39	1
0100-06-08T17:03:15	2
0100-06-16T06:58:27	3
0100-06-24T05:01:26	0
0100-07-01T04:54:02	1
0100-07-08T02:47:38	2
0100-07-16T00:31:03	3
0100-07-23T15:26:56	0
0100-07-30T09:42:14	1
0100-08-06T15:14:10	2
0100-08-14T18:07:19	3
0100-08-22T01:09:32	0
0100-08-28T16:11:56	1
0100-09-05T06:38:50	2
0100-09-13T10:59:59	3
0100-09-20T10:39:58	0
0100-09-27T01:49:00	1
0100-10-05T00:26:57	2
0100-10-13T02:24:01	3
0100-10-19T20:25:22	0
0100-10-26T15:29:58	1
0100-11-03T19:24:44	2
0100-11-11T15:38:40	3
0100-11-18T06:53:03	0
0100-11-25T09:12:37	1
0100-12-03T14:05:54	2
0100-12-11T02:22:37	3
0100-12-17T18:28:56	0
0100-12-25T05:43:34	1
0101-01-02T07:13:06	2
0101-01-09T10:51:43	3
0101-01-16T07:27:55	0
0101-01-24T03:03:35	1
0101-01-31T21:49:50	2
0101-02-07T17:59:22	3
0101-02-14T21:43:51	0
0101-02-22T23:14:25	1
0101-03-02T09:32:05	2
0101-03-09T00:57:24	3
0101-03-16T12:50:37	0
0101-03-24T16:49:09	1
0101-03-31T18:35:40	2
0101-04-07T08:54:24	3
0101-04-15T04:15:36	0
0101-04-23T07:00:37	1
0101-04-30T01:51:01	2
0101-05-06T18:41:38	3
0101-05-14T19:31:49	0
0101-05-22T17:42:24	1
0101-05-29T08:27:39	2
0101-06-05T06:48:49	3
0101-06-13T10:18:32	0
0101-06-21T01:26:15	1
0101-06-27T15:38:32	2
0101-07-04T21:26:40	3
0101-07-13T00:16:57	0
0101-07-20T07:14:49	1
0101-07-27T00:27:50	2
0101-08-03T14:28:14	3
0101-08-11T13:11:27	0
0101-08-18T12:30:42	1
0101-08-25T11:42:33	2
0101-09-02T09:22:39	3
0101-09-10T00:58:35	0
0101-09-16T18:42:44	1
0101-09-24T01:47:32	2
0101-10-02T05:03:45	3
0101-10-09T11:54:30	0
0101-10-16T03:10:21	1
0101-10-23T18:41:05	2
0101-10-31T23:52:47	3
0101-11-07T22:29:37	0
0101-11-14T14:45:22	1
0101-11-22T13:44:56	2
