date	phase
1000-01-06T09:35:59	3
1000-01-14T15:01:14	0
1000-01-22T04:36:28	1
1000-01-28T20:14:19	2
1000-02-05T05:21:59	3
1000-02-13T07:43:40	0
1000-02-20T12:57:42	1
1000-02-27T07:56:39	2
1000-03-07T01:46:24	3
1000-03-14T21:41:27	0
1000-03-21T19:24:19	1
1000-03-28T20:42:20	2
1000-04-05T20:59:28	3
1000-04-13T08:51:59	0
1000-04-20T01:13:06	1
1000-04-27T10:33:29	2
1000-05-05T13:52:39	3
1000-05-12T17:37:26	0
1000-05-19T07:48:18	1
1000-05-27T01:10:58	2
1000-06-04T03:58:34	3
1000-06-11T00:43:12	0
1000-06-17T16:24:37	1
1000-06-25T16:08:42	2
1000-07-03T15:16:56	3
1000-07-10T07:13:56	0
1000-07-17T03:53:45	1
1000-07-25T07:06:06	2
1000-08-02T00:07:08	3
1000-08-08T14:24:40	0
1000-08-15T18:35:29	1
1000-08-23T21:48:29	2
1000-08-31T07:09:16	3
1000-09-06T23:27:40	0
1000-09-14T12:15:20	1
1000-09-22T11:59:45	2
1000-09-29T13:25:27	3
1000-10-06T11:15:32	0
1000-10-14T08:05:57	1
1000-10-22T01:20:18	2
1000-10-28T20:13:45	3
1000-11-05T02:04:30	0
1000-11-13T04:48:23	1
1000-11-20T13:36:09	2
1000-11-27T04:52:11	3
1000-12-04T19:28:43	0
1000-12-13T00:35:48	1
1000-12-20T00:49:29	2
1000-12-26T16:14:32	3
1001-01-03T14:28:18	0
1001-01-11T17:38:29	1
1001-01-18T11:18:38	2
1001-01-25T06:29:33	3
1001-02-02T09:41:38	0
1001-02-10T06:48:30	1
1001-02-16T21:28:05	2
1001-02-23T23:02:22	3
1001-03-04T03:38:01	0
1001-03-11T16:06:49	1
1001-03-18T07:39:38	2
1001-03-25T16:56:50	3
1001-04-02T19:00:35	0
1001-04-09T22:32:26	1
1001-04-16T18:11:45	2
1001-04-24T11:14:36	3
1001-05-02T07:14:58	0
1001-05-09T03:32:04	1
1001-05-16T05:25:22	2
1001-05-24T04:59:01	3
1001-05-31T16:40:29	0
1001-06-07T08:35:23	1
1001-06-14T17:46:59	2
1001-06-22T21:15:38	3
1001-06-30T00:16:30	0
1001-07-06T15:02:00	1
1001-07-14T07:41:24	2
1001-07-22T11:22:59	3
1001-07-29T07:17:54	0
1001-08-04T23:57:26	1
1001-08-12T23:13:47	2
1001-08-20T23:07:14	3
1001-08-27T14:54:02	0
1001-09-03T12:11:49	1
1001-09-11T15:52:51	2
1001-09-19T08:46:58	3
1001-09-25T23:56:03	0
1001-10-03T04:13:31	1
1001-10-11T08:34:17	2
1001-10-18T17:05:11	3
1001-10-25T10:54:17	0
1001-11-01T23:49:44	1
1001-11-10T00:11:43	2
1001-11-17T00:55:54	3
1001-11-24T00:04:53	0
1001-12-01T21:41:29	1
1001-12-09T14:10:47	2
1001-12-16T09:11:27	3
1001-12-23T15:34:12	0
1001-12-31T19:27:26	1
1002-01-08T02:32:45	2
1002-01-14T18:33:38	3
1002-01-22T09:06:53	0
1002-01-30T14:40:37	1
1002-02-06T13:32:43	2
1002-02-13T05:30:57	3
1002-02-21T03:44:56	0
1002-03-01T05:55:28	1
1002-03-07T23:22:55	2
1002-03-14T18:20:27	3
1002-03-22T21:51:03	0
1002-03-30T17:04:17	1
1002-04-06T08:16:44	2
1002-04-13T09:06:39	3
1002-04-21T13:53:16	0
1002-04-29T00:51:05	1
1002-05-05T16:43:33	2
1002-05-13T01:33:28	3
1002-05-21T03:10:52	0
1002-05-28T06:23:20	1
1002-06-04T01:35:02	2
1002-06-11T18:57:51	3
1002-06-19T14:01:05	0
1002-06-26T10:57:26	1
1002-07-03T11:55:25	2
1002-07-11T12:19:39	3
1002-07-18T23:14:17	0
1002-07-25T15:54:55	1
1002-08-02T00:38:47	2
1002-08-10T04:44:18	3
1002-08-17T07:46:07	0
1002-08-23T22:40:52	1
1002-08-31T16:01:52	2
1002-09-08T19:38:55	3
1002-09-15T16:21:35	0
1002-09-22T08:36:55	1
1002-09-30T09:27:42	2
1002-10-08T08:50:37	3
1002-10-15T01:33:13	0
1002-10-21T22:42:13	1
1002-10-30T03:39:20	2
1002-11-06T20:16:07	3
1002-11-13T11:48:55	0
1002-11-20T17:01:30	1
1002-11-28T21:17:05	2
1002-12-06T05:59:49	3
1002-12-12T23:38:05	0
1002-12-20T14:19:41	1
1002-12-28T13:25:35	2
1003-01-04T14:22:48	3
1003-01-11T13:23:59	0
1003-01-19T12:19:53	1
1003-01-27T03:33:05	2
1003-02-02T22:09:43	3
1003-02-10T05:03:07	0
1003-02-18T08:44:10	1
1003-02-25T15:23:12	2
1003-03-04T06:20:42	3
1003-03-11T21:51:39	0
1003-03-20T02:01:38	1
1003-03-27T00:58:31	2
1003-04-02T15:53:49	3
1003-04-10T14:41:07	0
1003-04-18T15:35:24	1
1003-04-25T08:49:17	2
1003-05-02T03:28:12	3
1003-05-10T06:32:39	0
1003-05-18T01:30:59	1
1003-05-24T15:52:19	2
1003-05-31T17:14:50	3
1003-06-08T20:57:06	0
1003-06-16T08:26:57	1
1003-06-22T23:19:25	2
1003-06-30T08:58:44	3
1003-07-08T09:50:58	0
1003-07-15T13:29:16	1
1003-07-22T08:21:25	2
1003-07-30T02:09:09	3
1003-08-06T21:23:49	0
1003-08-13T18:04:39	1
1003-08-20T19:51:22	2
1003-08-28T20:07:58	3
1003-09-05T07:52:04	0
1003-09-11T23:49:48	1
1003-09-19T10:10:58	2
1003-09-27T14:07:15	3
1003-10-04T17:40:33	0
1003-10-11T08:15:40	1
1003-10-19T03:06:02	2
1003-10-27T07:03:56	3
1003-11-03T03:23:21	0
1003-11-09T20:24:33	1
1003-11-17T21:49:17	2
1003-11-25T21:51:00	3
1003-12-02T13:37:12	0
1003-12-09T12:26:28	1
1003-12-17T17:05:13	2
1003-12-25T09:46:18	3
1004-01-01T00:49:26	0
1004-01-08T07:32:34	1
1004-01-16T11:19:32	2
1004-01-23T18:56:30	3
1004-01-30T13:08:25	0
1004-02-07T04:13:18	1
1004-02-15T03:05:41	2
1004-02-22T02:13:37	3
1004-02-29T02:25:20	0
1004-03-08T00:44:55	1
1004-03-15T15:40:37	2
1004-03-22T08:50:33	3
1004-03-29T16:26:46	0
1004-04-06T19:29:24	1
1004-04-14T01:18:51	2
1004-04-20T15:57:08	3
1004-04-28T07:04:05	0
1004-05-06T11:13:15	1
1004-05-13T08:56:05	2
1004-05-20T00:28:19	3
1004-05-27T22:09:35	0
1004-06-04T23:26:36	1
1004-06-11T15:42:48	2
1004-06-18T11:04:25	3
1004-06-26T13:24:26	0
1004-07-04T08:28:14	1
1004-07-10T22:45:47	2
1004-07-18T00:15:10	3
1004-07-26T04:14:51	0
1004-08-02T15:14:26	1
1004-08-09T07:00:52	2
1004-08-16T16:16:34	3
1004-08-24T18:05:14	0
1004-08-31T21:01:38	1
1004-09-07T17:13:23	2
1004-09-15T10:54:46	3
1004-09-23T06:39:58	0
1004-09-30T03:10:34	1
1004-10-07T06:00:37	2
1004-10-15T07:06:16	3
1004-10-22T18:13:31	0
1004-10-29T10:53:34	1
1004-11-05T21:45:35	2
1004-11-14T03:01:23	3
1004-11-21T05:17:32	0
1004-11-27T21:04:12	1
1004-12-05T16:14:15	2
1004-12-13T20:46:01	3
1004-12-20T16:16:14	0
1004-12-27T10:10:08	1
1005-01-04T12:10:12	2
1005-01-12T11:11:03	3
1005-01-19T03:12:48	0
1005-01-26T02:09:36	1
1005-02-03T07:27:22	2
1005-02-10T22:07:42	3
1005-02-17T14:00:17	0
1005-02-24T20:27:13	1
1005-03-05T00:12:34	2
1005-03-12T06:11:38	3
1005-03-19T00:45:14	0
1005-03-26T15:51:03	1
1005-04-03T13:40:24	2
1005-04-10T12:21:45	3
1005-04-17T11:58:01	0
1005-04-25T10:45:55	1
1005-05-03T00:12:07	2
1005-05-09T17:46:52	3
1005-05-17T00:18:47	0
1005-05-25T03:47:52	1
1005-06-01T08:41:17	2
1005-06-07T23:40:56	3
1005-06-15T14:11:35	0
1005-06-23T18:14:14	1
1005-06-30T16:05:23	2
1005-07-07T07:20:04	3
1005-07-15T05:25:27	0
1005-07-23T06:06:21	1
1005-07-29T23:15:56	2
1005-08-05T17:55:37	3
1005-08-13T21:17:54	0
1005-08-21T15:52:26	1
1005-08-28T07:01:47	2
1005-09-04T08:17:07	3
1005-09-12T12:59:22	0
1005-09-20T00:10:29	1
1005-09-26T16:15:20	2
1005-10-04T02:26:05	3
1005-10-12T03:57:55	0
1005-10-19T07:42:16	1
1005-10-26T03:50:46	2
1005-11-02T23:16:15	3
1005-11-10T18:02:55	0
1005-11-17T15:15:47	1
1005-11-24T18:25:48	2
1005-12-02T20:47:58	3
1005-12-10T07:09:13	0
1005-12-16T23:46:57	1
1005-12-24T11:51:05	2
1006-01-01T16:54:39	3
1006-01-08T19:04:59	0
1006-01-15T10:10:36	1
1006-01-23T06:53:23	2
1006-01-31T10:02:39	3
1006-02-07T05:39:43	0
1006-02-13T23:01:25	1
1006-02-22T01:43:33	2
1006-03-01T23:24:40	3
1006-03-08T15:03:11	0
1006-03-15T14:16:21	1
1006-03-23T18:50:32	2
1006-03-31T08:59:56	3
1006-04-06T23:52:50	0
1006-04-14T07:12:47	1
1006-04-22T09:30:43	2
1006-04-29T15:30:01	3
1006-05-06T09:03:24	0
1006-05-14T00:48:05	1
1006-05-21T21:40:56	2
1006-05-28T20:09:29	3
1006-06-04T19:27:35	0
1006-06-12T18:05:51	1
1006-06-20T07:41:22	2
1006-06-27T00:31:56	3
1006-07-04T07:39:18	0
1006-07-12T10:28:23	1
1006-07-19T16:07:20	2
1006-07-26T06:15:48	3
1006-08-02T21:47:04	0
1006-08-11T01:30:25	1
1006-08-17T23:47:29	2
1006-08-24T14:49:25	3
1006-09-01T13:37:30	0
1006-09-09T14:50:45	1
1006-09-16T07:40:50	2
1006-09-23T03:13:05	3
1006-10-01T06:40:19	0
1006-10-09T02:14:47	1
1006-10-15T16:47:48	2
1006-10-22T19:40:51	3
1006-10-31T00:08:21	0
1006-11-07T11:46:58	1
1006-11-14T03:55:34	2
1006-11-21T15:31:35	3
1006-11-29T16:58:04	0
1006-12-06T20:00:50	1
1006-12-13T17:22:10	2
1006-12-21T13:15:33	3
1006-12-29T08:04:40	0
1007-01-05T03:54:07	1
1007-01-12T08:50:20	2
1007-01-20T10:52:11	3
1007-01-27T20:49:45	0
1007-02-03T12:29:03	1
1007-02-11T01:38:12	2
1007-02-19T06:15:52	3
1007-02-26T07:16:51	0
1007-03-04T22:30:27	1
1007-03-12T18:55:46	2
1007-03-20T21:53:49	3
1007-03-27T16:02:46	0
1007-04-03T10:16:45	1
1007-04-11T11:51:41	2
1007-04-19T09:16:51	3
1007-04-25T23:58:05	0
1007-05-02T23:48:12	1
1007-05-11T03:34:33	2
1007-05-18T16:59:29	3
1007-05-25T07:53:32	0
1007-06-01T14:58:24	1
1007-06-09T17:22:55	2
1007-06-16T22:17:27	3
1007-06-23T16:35:56	0
1007-07-01T07:35:10	1
1007-07-09T05:02:32	2
1007-07-16T02:43:08	3
1007-07-23T02:49:59	0
1007-07-31T01:10:01	1
1007-08-07T14:55:36	2
1007-08-14T07:49:06	3
1007-08-21T15:18:17	0
1007-08-29T18:50:00	1
1007-09-05T23:53:31	2
1007-09-12T14:57:41	3
1007-09-20T06:30:08	0
1007-09-28T11:27:36	1
1007-10-05T08:56:01	2
1007-10-12T01:13:03	3
1007-10-20T00:17:20	0
1007-10-28T02:06:39	1
1007-11-03T18:48:19	2
1007-11-10T15:13:30	3
1007-11-18T19:31:56	0
1007-11-26T14:23:08	1
1007-12-03T05:48:11	2
1007-12-10T09:00:03	3
1007-12-18T14:20:37	0
1007-12-26T00:27:16	1
1008-01-01T17:52:21	2
1008-01-09T05:40:29	3
1008-01-17T07:00:56	0
1008-01-24T08:53:22	1
1008-01-31T06:56:40	2
1008-02-08T03:22:35	3
1008-02-15T20:48:50	0
1008-02-22T16:27:23	1
1008-02-29T21:06:05	2
1008-03-08T23:45:07	3
1008-03-16T07:55:53	0
1008-03-22T23:59:04	1
1008-03-30T12:21:40	2
1008-04-07T16:58:46	3
1008-04-14T16:59:14	0
1008-04-21T08:19:29	1
1008-04-29T04:19:24	2
1008-05-07T06:23:51	3
1008-05-14T00:40:50	0
1008-05-20T18:19:37	1
1008-05-28T20:08:28	2
1008-06-05T16:21:05	3
1008-06-12T07:44:52	0
1008-06-19T06:43:03	1
1008-06-27T10:56:22	2
1008-07-04T23:43:04	3
1008-07-11T15:04:19	0
1008-07-18T21:51:11	1
1008-07-27T00:17:32	2
1008-08-03T05:34:06	3
1008-08-09T23:43:45	0
1008-08-17T15:26:49	1
1008-08-25T12:21:43	2
1008-09-01T11:03:16	3
1008-09-08T10:51:05	0
1008-09-16T10:30:49	1
1008-09-23T23:39:18	2
1008-09-30T17:23:51	3
1008-10-08T01:14:17	0
1008-10-16T05:40:14	1
1008-10-23T10:38:35	2
1008-10-30T01:50:46	3
1008-11-06T18:48:28	0
1008-11-14T23:34:34	1
1008-11-21T21:31:36	2
1008-11-28T13:28:16	3
1008-12-06T14:19:30	0
1008-12-14T15:11:07	1
1008-12-21T08:18:30	2
1008-12-28T04:45:47	3
1009-01-05T09:52:09	0
1009-01-13T03:51:11	1
1009-01-19T19:04:32	2
1009-01-26T23:12:17	3
1009-02-04T03:45:04	0
1009-02-11T13:28:48	1
1009-02-18T06:10:17	2
1009-02-25T19:16:08	3
1009-03-05T19:02:04	0
1009-03-12T20:37:36	1
1009-03-19T18:04:07	2
1009-03-27T15:03:34	3
1009-04-04T07:28:08	0
1009-04-11T02:24:32	1
1009-04-18T07:04:03	2
1009-04-26T09:06:00	3
1009-05-03T17:16:28	0
1009-05-10T08:13:15	1
1009-05-17T21:06:24	2
1009-05-26T00:37:36	3
1009-06-02T01:03:00	0
1009-06-08T15:26:54	1
1009-06-16T11:50:47	2
1009-06-24T13:25:42	3
1009-07-01T07:43:45	0
1009-07-08T01:13:16	1
1009-07-16T02:54:01	2
1009-07-23T23:39:06	3
1009-07-30T14:29:00	0
1009-08-06T14:12:46	1
1009-08-14T17:57:15	2
1009-08-22T07:45:07	3
1009-08-28T22:32:52	0
1009-09-05T06:30:38	1
1009-09-13T08:42:40	2
1009-09-20T14:31:40	3
1009-09-27T08:58:48	0
1009-10-05T01:34:42	1
1009-10-12T22:48:30	2
1009-10-19T21:06:21	3
1009-10-26T22:21:50	0
1009-11-03T22:17:15	1
1009-11-11T11:52:46	2
1009-11-18T04:46:22	3
1009-11-25T14:36:02	0
1009-12-03T18:58:38	1
1009-12-10T23:45:34	2
1009-12-17T14:38:53	3
1009-12-25T08:55:49	0
1010-01-02T13:42:41	1
1010-01-09T10:35:36	2
1010-01-16T03:17:07	3
1010-01-24T04:08:10	0
1010-02-01T04:55:40	1
1010-02-07T20:45:09	2
1010-02-14T18:29:10	3
1010-02-22T22:45:45	0
1010-03-02T16:04:45	1
1010-03-09T06:39:40	2
1010-03-16T11:30:49	3
1010-03-24T15:24:17	0
1010-03-31T23:43:52	1
1010-04-07T16:42:24	2
1010-04-15T05:27:36	3
1010-04-23T05:08:40	0
1010-04-30T05:09:35	1
1010-05-07T03:16:35	2
1010-05-14T23:25:36	3
1010-05-22T15:53:03	0
1010-05-29T09:52:44	1
1010-06-05T14:49:31	2
1010-06-13T16:31:16	3
1010-06-21T00:18:47	0
1010-06-27T15:20:30	1
1010-07-05T03:50:20	2
1010-07-13T07:55:43	3
1010-07-20T07:34:30	0
1010-07-26T22:48:09	1
1010-08-03T18:37:12	2
1010-08-11T21:08:10	3
1010-08-18T14:53:14	0
1010-08-25T09:15:58	1
1010-09-02T10:58:13	2
1010-09-10T08:07:07	3
1010-09-16T23:15:11	0
1010-09-23T23:25:18	1
1010-10-02T04:01:57	2
1010-10-09T17:19:41	3
1010-10-16T09:19:33	0
1010-10-23T17:25:19	1
1010-10-31T20:35:01	2
1010-11-08T01:31:14	3
1010-11-14T21:26:49	0
1010-11-22T14:29:24	1
1010-11-30T11:39:34	2
1010-12-07T09:33:20	3
1010-12-14T11:46:23	0
1010-12-22T12:41:17	1
1010-12-30T00:56:28	2
1011-01-05T18:13:19	3
1011-01-13T04:14:40	0
1011-01-21T09:27:24	1
1011-01-28T12:34:47	2
1011-02-04T04:07:42	3
1011-02-11T22:17:25	0
1011-02-20T02:46:47	1
1011-02-26T22:50:01	2
1011-03-05T15:41:30	3
1011-03-13T16:37:41	0
1011-03-21T15:55:03	1
1011-03-28T07:56:52	2
1011-04-04T05:08:59	3
1011-04-12T09:39:50	0
1011-04-20T01:14:23	1
1011-04-26T16:18:59	2
1011-05-03T20:29:28	3
1011-05-12T00:17:21	0
1011-05-19T07:43:13	1
1011-05-26T00:39:48	2
1011-06-02T13:18:17	3
1011-06-10T12:19:50	0
1011-06-17T12:34:56	1
1011-06-24T10:00:26	2
1011-07-02T06:46:03	3
1011-07-09T22:22:27	0
1011-07-16T17:09:34	1
1011-07-23T21:23:48	2
1011-07-31T23:54:13	3
1011-08-08T07:18:51	0
1011-08-14T22:51:28	1
1011-08-22T11:29:17	2
1011-08-30T15:55:31	3
1011-09-06T15:59:03	0
1011-09-13T07:05:24	1
1011-09-21T04:08:16	2
1011-09-29T06:22:34	3
1011-10-06T01:00:06	0
1011-10-12T19:03:55	1
1011-10-20T22:19:48	2
1011-10-28T19:01:58	3
1011-11-04T10:49:16	0
1011-11-11T11:21:21	1
1011-11-19T16:37:38	2
1011-11-27T05:49:01	3
1011-12-03T21:52:30	0
1011-12-11T07:22:25	1
1011-12-19T09:47:32	2
1011-12-26T14:53:15	3
1012-01-02T10:35:20	0
1012-01-10T05:15:54	1
1012-01-18T01:02:54	2
1012-01-24T22:47:56	3
1012-02-01T01:09:07	0
1012-02-09T02:38:00	1
1012-02-16T13:59:16	2
1012-02-23T06:28:21	3
1012-03-01T17:12:39	0
1012-03-09T21:32:31	1
1012-03-17T00:31:23	2
1012-03-23T14:57:13	3
1012-03-31T09:52:00	0
1012-04-08T12:57:21	1
1012-04-15T08:58:57	2
1012-04-22T01:07:11	3
1012-04-30T02:05:46	0
1012-05-08T00:38:59	1
1012-05-14T16:09:11	2
1012-05-21T13:28:00	3
1012-05-29T17:12:09	0
1012-06-06T09:00:55	1
1012-06-12T23:09:13	2
1012-06-20T04:02:22	3
1012-06-28T06:55:37	0
1012-07-05T14:56:02	1
1012-07-12T07:12:28	2
1012-07-19T20:30:40	3
1012-07-27T19:18:05	0
1012-08-03T19:40:48	1
1012-08-10T17:22:48	2
1012-08-18T14:19:14	3
1012-08-26T06:30:07	0
1012-09-02T00:46:46	1
1012-09-09T06:19:14	2
1012-09-17T08:42:54	3
1012-09-24T16:49:44	0
1012-10-01T07:48:03	1
1012-10-08T22:06:05	2
1012-10-17T02:40:16	3
1012-10-24T02:44:22	0
1012-10-30T18:02:24	1
1012-11-07T16:11:22	2
1012-11-15T18:57:35	3
1012-11-22T12:47:59	0
1012-11-29T08:07:02	1
1012-12-07T11:30:13	2
1012-12-15T08:32:54	3
1012-12-21T23:31:09	0
1012-12-29T01:42:03	1
1013-01-06T06:31:52	2
1013-01-13T19:06:16	3
1013-01-20T11:10:23	0
1013-01-27T21:36:55	1
1013-02-04T23:39:36	2
1013-02-12T03:09:29	3
1013-02-18T23:45:11	0
1013-02-26T18:14:26	1
1013-03-06T13:46:30	2
1013-03-13T09:48:42	3
1013-03-20T13:06:41	0
1013-03-28T13:54:01	1
1013-04-05T00:41:46	2
1013-04-11T16:18:27	3
1013-04-19T03:08:55	0
1013-04-27T07:09:50	1
1013-05-04T09:05:59	2
1013-05-10T23:44:15	3
1013-05-18T17:49:38	0
1013-05-26T21:10:23	1
1013-06-02T16:06:08	2
1013-06-09T08:57:29	3
1013-06-17T08:59:25	0
1013-06-25T07:50:58	1
1013-07-01T22:52:34	2
1013-07-08T20:37:18	3
1013-07-17T00:11:45	0
1013-07-24T15:49:28	1
1013-07-31T06:26:47	2
1013-08-07T11:10:47	3
1013-08-15T14:48:03	0
1013-08-22T22:11:12	1
1013-08-29T15:38:40	2
1013-09-06T04:41:58	3
1013-09-14T04:17:26	0
1013-09-21T04:12:46	1
1013-09-28T03:09:03	2
1013-10-06T00:31:13	3
1013-10-13T16:35:54	0
1013-10-20T11:08:54	1
1013-10-27T17:28:56	2
1013-11-04T21:04:31	3
1013-11-12T04:05:28	0
1013-11-18T20:01:51	1
1013-11-26T10:44:34	2
1013-12-04T16:19:17	3
1013-12-11T15:13:12	0
1013-12-18T07:32:39	1
1013-12-26T06:10:17	2
1014-01-03T08:37:26	3
1014-01-10T02:10:46	0
1014-01-16T21:55:47	1
1014-01-25T01:58:48	2
1014-02-01T21:20:00	3
1014-02-08T12:53:55	0
1014-02-15T14:55:01	1
1014-02-23T20:03:42	2
1014-03-03T06:42:51	3
1014-03-09T23:22:48	0
1014-03-17T09:39:09	1
1014-03-25T11:05:19	2
1014-04-01T13:35:37	3
1014-04-08T10:00:05	0
1014-04-16T04:45:31	1
1014-04-23T22:56:28	2
1014-04-30T19:04:23	3
1014-05-07T21:27:06	0
1014-05-15T22:44:26	1
1014-05-23T08:19:02	2
1014-05-30T00:23:16	3
1014-06-06T10:21:41	0
1014-06-14T14:33:12	1
1014-06-21T16:10:26	2
1014-06-28T06:50:38	3
1014-07-06T00:53:52	0
1014-07-14T03:52:02	1
1014-07-20T23:25:15	2
1014-07-27T15:43:59	3
1014-08-04T16:36:44	0
1014-08-12T14:54:54	1
1014-08-19T06:52:48	2
1014-08-26T04:07:45	3
1014-09-03T08:40:48	0
1014-09-11T00:11:39	1
1014-09-17T15:22:40	2
