date	phase
-2500-01-06T00:02:13	3
-2500-01-12T22:40:36	0
-2500-01-20T19:45:58	1
-2500-01-28T11:46:35	2
-2500-02-04T06:17:54	3
-2500-02-11T11:28:11	0
-2500-02-19T14:13:01	1
-2500-02-26T21:09:25	2
-2500-03-05T12:33:09	3
-2500-03-13T01:16:56	0
-2500-03-21T05:41:43	1
-2500-03-28T04:47:37	2
-2500-04-03T19:53:45	3
-2500-04-11T16:06:50	0
-2500-04-19T17:57:29	1
-2500-04-26T11:40:43	2
-2500-05-03T05:24:04	3
-2500-05-11T07:27:07	0
-2500-05-19T03:29:51	1
-2500-05-25T18:42:01	2
-2500-06-01T17:58:53	3
-2500-06-09T22:31:51	0
-2500-06-17T11:09:55	1
-2500-06-24T02:43:46	2
-2500-07-01T10:05:06	3
-2500-07-09T12:47:14	0
-2500-07-16T17:54:47	1
-2500-07-23T12:42:27	2
-2500-07-31T05:17:31	3
-2500-08-08T02:07:31	0
-2500-08-15T00:42:25	1
-2500-08-22T01:32:46	2
-2500-08-30T02:09:57	3
-2500-09-06T14:46:21	0
-2500-09-13T08:32:11	1
-2500-09-20T17:42:38	2
-2500-09-28T22:42:17	3
-2500-10-06T02:53:39	0
-2500-10-12T18:22:09	1
-2500-10-20T12:37:49	2
-2500-10-28T17:06:29	3
-2500-11-04T14:22:52	0
-2500-11-11T06:56:03	1
-2500-11-19T08:33:50	2
-2500-11-27T08:14:43	3
-2500-12-04T01:02:06	0
-2500-12-10T22:22:39	1
-2500-12-19T03:24:05	2
-2500-12-26T19:43:22	3
-2499-01-02T10:57:55	0
-2499-01-09T16:02:04	1
-2499-01-17T19:43:12	2
-2499-01-25T03:50:24	3
-2499-01-31T20:44:51	0
-2499-02-08T10:35:31	1
-2499-02-16T09:06:58	2
-2499-02-23T09:30:46	3
-2499-03-02T07:12:31	0
-2499-03-10T04:39:28	1
-2499-03-17T19:52:25	2
-2499-03-24T14:05:59	3
-2499-03-31T19:01:58	0
-2499-04-08T21:17:19	1
-2499-04-16T04:35:06	2
-2499-04-22T19:10:19	3
-2499-04-30T08:28:15	0
-2499-05-08T12:04:54	1
-2499-05-15T12:00:20	2
-2499-05-22T02:16:47	3
-2499-05-29T23:19:38	0
-2499-06-07T00:57:00	1
-2499-06-13T19:03:10	2
-2499-06-20T12:41:43	3
-2499-06-28T15:09:40	0
-2499-07-06T11:55:53	1
-2499-07-13T02:47:28	2
-2499-07-20T03:06:09	3
-2499-07-28T07:27:47	0
-2499-08-04T21:12:19	1
-2499-08-11T12:18:25	2
-2499-08-18T21:19:24	3
-2499-08-26T23:39:35	0
-2499-09-03T05:15:26	1
-2499-09-10T00:25:58	2
-2499-09-17T18:16:05	3
-2499-09-25T15:02:39	0
-2499-10-02T12:58:13	1
-2499-10-09T15:22:58	2
-2499-10-17T16:10:34	3
-2499-10-25T04:53:36	0
-2499-10-31T21:27:12	1
-2499-11-08T08:33:59	2
-2499-11-16T12:59:00	3
