date	phase
-0200-01-04T23:50:40	3
-0200-01-11T21:53:23	0
-0200-01-19T18:48:40	1
-0200-01-27T11:46:21	2
-0200-02-03T07:20:56	3
-0200-02-10T12:05:02	0
-0200-02-18T15:01:25	1
-0200-02-25T22:55:05	2
-0200-03-04T14:43:48	3
-0200-03-12T03:25:04	0
-0200-03-20T08:02:10	1
-0200-03-27T07:58:11	2
-0200-04-02T22:56:10	3
-0200-04-10T19:21:40	0
-0200-04-18T21:19:33	1
-0200-04-25T15:33:25	2
-0200-05-02T08:53:45	3
-0200-05-10T11:01:32	0
-0200-05-18T07:15:18	1
-0200-05-24T22:27:01	2
-0200-05-31T21:20:23	3
-0200-06-09T01:38:24	0
-0200-06-16T14:37:53	1
-0200-06-23T05:38:33	2
-0200-06-30T12:32:55	3
-0200-07-08T14:55:23	0
-0200-07-15T20:27:37	1
-0200-07-22T14:18:48	2
-0200-07-30T06:09:41	3
-0200-08-07T03:05:07	0
-0200-08-14T01:53:26	1
-0200-08-21T01:36:36	2
-0200-08-29T01:12:35	3
-0200-09-05T14:32:51	0
-0200-09-12T08:12:22	1
-0200-09-19T16:13:34	2
-0200-09-27T20:24:20	3
-0200-10-05T01:38:37	0
-0200-10-11T16:43:59	1
-0200-10-19T09:55:29	2
-0200-10-27T14:26:35	3
-0200-11-03T12:30:32	0
-0200-11-10T04:33:30	1
-0200-11-18T05:25:31	2
-0200-11-26T06:10:56	3
-0200-12-02T23:12:48	0
-0200-12-09T20:04:23	1
-0200-12-18T00:55:18	2
-0200-12-25T18:51:16	3
-0199-01-01T09:57:43	0
-0199-01-08T14:36:22	1
-0199-01-16T18:49:31	2
-0199-01-24T04:20:38	3
-0199-01-30T21:08:01	0
-0199-02-07T10:34:51	1
-0199-02-15T10:08:55	2
-0199-02-22T11:18:23	3
-0199-03-01T09:06:46	0
-0199-03-09T06:12:46	1
-0199-03-16T22:31:22	2
-0199-03-23T16:57:49	3
-0199-03-30T22:04:55	0
-0199-04-08T00:09:20	1
-0199-04-15T08:08:24	2
-0199-04-21T22:45:17	3
-0199-04-29T11:57:47	0
-0199-05-07T15:39:09	1
-0199-05-14T15:41:33	2
-0199-05-21T06:02:02	3
-0199-05-29T02:32:09	0
-0199-06-06T04:24:56	1
-0199-06-12T22:14:40	2
-0199-06-19T15:51:34	3
-0199-06-27T17:33:13	0
-0199-07-05T14:32:41	1
-0199-07-12T05:02:16	2
-0199-07-19T04:51:24	3
-0199-07-27T08:43:37	0
-0199-08-03T22:32:05	1
-0199-08-10T13:16:40	2
-0199-08-17T21:09:00	3
-0199-08-25T23:38:43	0
-0199-09-02T05:16:19	1
-0199-09-08T23:54:16	2
-0199-09-16T16:17:51	3
-0199-09-24T13:48:19	0
-0199-10-01T11:56:29	1
-0199-10-08T13:23:13	2
-0199-10-16T13:11:52	3
-0199-10-24T02:49:22	0
-0199-10-30T19:48:19	1
-0199-11-07T05:37:39	2
-0199-11-15T10:03:47	3
-0199-11-22T14:38:27	0
-0199-11-29T05:52:37	1
-0199-12-06T23:58:54	2
-0199-12-15T04:48:03	3
-0199-12-22T01:30:20	0
-0199-12-28T18:35:36	1
-0198-01-05T19:17:35	2
-0198-01-13T19:50:56	3
-0198-01-20T11:45:56	0
-0198-01-27T09:44:12	1
-0198-02-04T13:59:58	2
-0198-02-12T06:47:54	3
-0198-02-18T21:43:29	0
-0198-02-26T02:39:51	1
-0198-03-06T06:33:04	2
-0198-03-13T14:19:46	3
