date	phase
2200-01-01T08:16:38	2
2200-01-09T12:13:11	3
2200-01-16T08:20:06	0
2200-01-23T01:36:52	1
2200-01-31T03:39:19	2
2200-02-08T03:00:51	3
2200-02-14T18:36:49	0
2200-02-21T17:45:33	1
2200-03-01T22:19:24	2
2200-03-09T14:03:19	3
2200-03-16T04:53:54	0
2200-03-23T11:53:02	1
2200-03-31T14:58:42	2
2200-04-07T21:46:58	3
2200-04-14T15:36:48	0
2200-04-22T06:42:14	1
2200-04-30T04:47:04	2
2200-05-07T03:23:49	3
2200-05-14T03:04:13	0
2200-05-22T01:04:09	1
2200-05-29T15:35:39	2
2200-06-05T08:24:34	3
2200-06-12T15:29:22	0
2200-06-20T18:03:37	1
2200-06-27T23:58:41	2
2200-07-04T14:17:35	3
2200-07-12T05:03:23	0
2200-07-20T08:58:21	1
2200-07-27T07:00:31	2
2200-08-02T22:16:25	3
2200-08-10T19:52:11	0
2200-08-18T21:25:10	1
2200-08-25T13:56:14	2
2200-09-01T09:14:18	3
2200-09-09T11:44:37	0
2200-09-17T07:28:49	1
2200-09-23T21:54:33	2
2200-09-30T23:41:33	3
2200-10-09T04:02:30	0
2200-10-16T15:43:51	1
2200-10-23T07:45:32	2
2200-10-30T17:39:06	3
2200-11-07T19:48:24	0
2200-11-14T23:07:09	1
2200-11-21T19:55:46	2
2200-11-29T14:23:03	3
2200-12-07T10:13:18	0
2200-12-14T06:44:00	1
2200-12-21T10:31:33	2
2200-12-29T12:10:49	3
2201-01-05T23:00:34	0
2201-01-12T15:32:01	1
2201-01-20T03:21:35	2
2201-01-28T08:39:51	3
2201-02-04T10:22:52	0
2201-02-11T02:08:00	1
2201-02-18T21:47:39	2
2201-02-27T01:47:43	3
2201-03-05T20:41:46	0
2201-03-12T14:45:11	1
2201-03-20T16:33:00	2
2201-03-28T14:43:49	3
2201-04-04T06:14:33	0
2201-04-11T05:20:19	1
2201-04-19T09:58:15	2
2201-04-26T23:49:52	3
2201-05-03T15:18:54	0
2201-05-10T21:37:27	1
2201-05-19T00:47:19	2
2201-05-26T06:09:39	3
2201-06-02T00:25:33	0
2201-06-09T15:02:37	1
2201-06-17T12:42:13	2
2201-06-24T11:02:07	3
2201-07-01T10:22:46	0
2201-07-09T08:40:55	1
2201-07-16T22:18:54	2
2201-07-23T15:48:22	3
2201-07-30T22:05:26	0
2201-08-08T01:30:01	1
2201-08-15T06:39:16	2
2201-08-21T21:48:09	3
2201-08-29T12:11:42	0
2201-09-06T16:42:50	1
2201-09-13T14:44:35	2
2201-09-20T06:18:31	3
2201-09-28T04:36:31	0
2201-10-06T06:00:28	1
2201-10-12T23:20:49	2
2201-10-19T18:26:15	3
2201-10-27T22:22:42	0
2201-11-04T17:27:21	1
2201-11-11T08:58:13	2
2201-11-18T10:46:56	3
2201-11-26T16:05:30	0
2201-12-04T03:19:41	1
2201-12-10T20:01:00	2
2201-12-18T06:53:00	3
2201-12-26T08:35:00	0
2202-01-02T12:01:16	1
2202-01-09T08:53:56	2
2202-01-17T04:57:21	3
2202-01-24T23:16:41	0
2202-01-31T20:06:49	1
2202-02-07T23:52:14	2
2202-02-16T02:28:55	3
2202-02-23T12:00:07	0
2202-03-02T04:23:33	1
2202-03-09T16:37:50	2
2202-03-17T21:21:22	3
2202-03-24T22:44:36	0
2202-03-31T13:43:56	1
2202-04-08T10:08:20	2
2202-04-16T12:31:52	3
2202-04-23T07:41:03	0
2202-04-30T00:52:22	1
2202-05-08T03:02:03	2
2202-05-15T23:54:14	3
2202-05-22T15:22:21	0
2202-05-29T14:11:41	1
2202-06-06T18:19:34	2
2202-06-14T07:59:01	3
2202-06-20T22:45:38	0
2202-06-28T05:34:42	1
2202-07-06T07:42:54	2
2202-07-13T13:41:28	3
2202-07-20T07:02:13	0
2202-07-27T22:27:47	1
2202-08-04T19:25:35	2
2202-08-11T18:16:29	3
2202-08-18T17:19:51	0
2202-08-26T16:04:57	1
2202-09-03T05:53:59	2
2202-09-09T23:13:43	3
2202-09-17T06:21:48	0
2202-09-25T09:40:12	1
2202-10-02T15:36:32	2
2202-10-09T06:08:10	3
2202-10-16T22:10:23	0
2202-10-25T02:27:45	1
2202-11-01T01:02:33	2
2202-11-07T16:22:55	3
2202-11-15T16:05:36	0
2202-11-23T17:38:19	1
2202-11-30T10:44:37	2
2202-12-07T06:42:50	3
2202-12-15T10:58:39	0
2202-12-23T06:28:07	1
2202-12-29T21:16:27	2
2203-01-06T00:49:46	3
2203-01-14T05:29:00	0
2203-01-21T16:41:07	1
2203-01-28T09:04:13	2
2203-02-04T21:22:45	3
