date	phase
0900-01-02T01:49:34	3
0900-01-09T05:03:04	0
0900-01-15T20:47:23	1
0900-01-23T15:04:01	2
0900-01-31T19:35:32	3
0900-02-07T15:40:58	0
0900-02-14T08:55:33	1
0900-02-22T09:58:20	2
0900-03-02T09:14:23	3
0900-03-09T01:21:08	0
0900-03-15T23:04:37	1
0900-03-24T03:38:36	2
0900-03-31T18:59:12	3
0900-04-07T10:18:36	0
0900-04-14T15:03:21	1
0900-04-22T18:45:37	2
0900-04-30T01:45:12	3
0900-05-06T19:07:33	0
0900-05-14T08:17:50	1
0900-05-22T07:00:42	2
0900-05-29T06:45:30	3
0900-06-05T04:42:11	0
0900-06-13T01:52:18	1
0900-06-20T16:57:34	2
0900-06-27T11:19:55	3
0900-07-04T16:01:52	0
0900-07-12T18:46:03	1
0900-07-20T01:33:11	2
0900-07-26T16:51:40	3
0900-08-03T05:46:34	0
0900-08-11T10:14:52	1
0900-08-18T09:43:31	2
0900-08-25T00:44:25	3
0900-09-01T21:52:58	0
0900-09-09T23:59:29	1
0900-09-16T18:12:31	2
0900-09-23T12:12:16	3
0900-10-01T15:28:59	0
0900-10-09T11:58:17	1
0900-10-16T03:33:45	2
0900-10-23T03:57:19	3
0900-10-31T09:17:07	0
0900-11-07T22:17:54	1
0900-11-14T14:18:17	2
0900-11-21T23:37:42	3
0900-11-30T02:09:46	0
0900-12-07T07:14:14	1
0900-12-14T02:56:11	2
0900-12-21T21:32:59	3
0900-12-29T17:25:06	0
0901-01-05T15:20:05	1
0901-01-12T17:42:57	2
0901-01-20T19:17:54	3
0901-01-28T06:39:59	0
0901-02-03T23:26:12	1
0901-02-11T10:17:47	2
0901-02-19T14:44:54	3
0901-02-26T17:44:10	0
0901-03-05T08:29:31	1
0901-03-13T03:38:51	2
0901-03-21T06:40:19	3
0901-03-28T02:47:07	0
0901-04-03T19:16:27	1
0901-04-11T20:30:25	2
0901-04-19T18:43:55	3
0901-04-26T10:25:47	0
0901-05-03T08:09:38	1
0901-05-11T11:58:13	2
0901-05-19T03:16:34	3
0901-05-25T17:40:57	0
0901-06-01T23:03:52	1
0901-06-10T01:42:11	2
0901-06-17T09:10:49	3
0901-06-24T01:43:56	0
0901-07-01T15:32:30	1
0901-07-09T13:47:17	2
