date	phase
2500-01-01T14:56:17	0
2500-01-08T12:36:17	1
2500-01-16T17:04:00	2
2500-01-24T10:59:01	3
2500-01-31T01:50:07	0
2500-02-07T07:14:40	1
2500-02-15T11:18:56	2
2500-02-22T20:22:23	3
2500-03-01T13:40:22	0
2500-03-09T03:29:56	1
2500-03-17T03:12:03	2
2500-03-24T03:34:12	3
2500-03-31T02:27:37	0
2500-04-07T23:42:52	1
2500-04-15T15:58:48	2
2500-04-22T09:49:54	3
2500-04-29T16:03:20	0
2500-05-07T18:23:58	1
2500-05-15T01:47:06	2
2500-05-21T16:26:52	3
2500-05-29T06:19:49	0
2500-06-06T10:24:59	1
2500-06-13T09:27:58	2
2500-06-20T00:28:47	3
2500-06-27T21:11:26	0
2500-07-05T23:11:45	1
2500-07-12T16:12:30	2
2500-07-19T10:41:48	3
2500-07-27T12:25:27	0
2500-08-04T08:52:04	1
2500-08-10T23:11:55	2
2500-08-17T23:36:54	3
2500-08-26T03:33:39	0
2500-09-02T16:11:26	1
2500-09-09T07:26:14	2
2500-09-16T15:29:30	3
2500-09-24T17:58:14	0
2500-10-01T22:19:52	1
2500-10-08T17:40:31	2
2500-10-16T10:07:28	3
2500-10-24T07:11:43	0
2500-10-31T04:36:29	1
2500-11-07T06:26:31	2
2500-11-15T06:31:40	3
2500-11-22T19:14:22	0
2500-11-29T12:15:02	1
2500-12-06T22:00:54	2
2500-12-15T02:52:51	3
2500-12-22T06:30:01	0
2500-12-28T22:10:18	1
2501-01-05T16:10:35	2
2501-01-13T21:08:23	3
2501-01-20T17:24:31	0
2501-01-27T10:49:32	1
2501-02-04T11:50:01	2
2501-02-12T11:57:34	3
2501-02-19T04:08:22	0
2501-02-26T02:11:08	1
2501-03-06T07:04:09	2
2501-03-13T23:05:56	3
2501-03-20T14:39:58	0
2501-03-27T19:46:15	1
2501-04-04T23:59:13	2
2501-04-12T07:10:42	3
2501-04-19T01:05:41	0
2501-04-26T14:37:14	1
2501-05-04T13:40:08	2
2501-05-11T13:15:04	3
2501-05-18T11:53:37	0
2501-05-26T09:22:24	1
2501-06-03T00:21:15	2
2501-06-09T18:31:00	3
2501-06-16T23:46:09	0
2501-06-25T02:39:56	1
2501-07-02T08:56:40	2
2501-07-09T00:12:50	3
2501-07-16T13:16:46	0
2501-07-24T17:38:07	1
2501-07-31T16:28:31	2
2501-08-07T07:35:42	3
2501-08-15T04:26:18	0
2501-08-23T06:07:12	1
2501-08-29T23:51:08	2
2501-09-05T17:51:02	3
2501-09-13T20:36:37	0
2501-09-21T16:28:23	1
2501-09-28T07:50:28	2
2501-10-05T07:52:34	3
2501-10-13T12:50:01	0
2501-10-21T01:16:37	1
2501-10-27T17:11:02	2
2501-11-04T01:49:41	3
2501-11-12T04:19:57	0
2501-11-19T09:10:51	1
2501-11-26T04:39:23	2
2501-12-03T22:42:07	3
2501-12-11T18:46:04	0
2501-12-18T16:54:24	1
2501-12-25T18:52:30	2
2502-01-02T20:27:11	3
2502-01-10T08:02:48	0
2502-01-17T01:17:32	1
2502-01-24T11:49:56	2
2502-02-01T16:49:16	3
2502-02-08T20:02:27	0
2502-02-15T11:12:29	1
2502-02-23T06:30:56	2
2502-03-03T10:10:07	3
2502-03-10T06:36:13	0
2502-03-16T23:18:40	1
2502-03-25T01:11:35	2
2502-04-01T23:44:29	3
2502-04-08T15:51:26	0
2502-04-15T13:45:51	1
2502-04-23T18:17:30	2
2502-05-01T09:33:51	3
2502-05-08T00:23:13	0
2502-05-15T06:06:32	1
2502-05-23T09:01:27	2
2502-05-30T16:17:42	3
2502-06-06T09:08:24	0
2502-06-13T23:26:35	1
2502-06-21T21:21:17	2
2502-06-28T21:05:28	3
2502-07-05T19:07:06	0
2502-07-13T16:48:47	1
2502-07-21T07:39:34	2
2502-07-28T01:26:36	3
2502-08-04T07:02:38	0
2502-08-12T09:30:36	1
2502-08-19T16:30:13	2
2502-08-26T06:58:47	3
2502-09-02T21:08:47	0
2502-09-11T01:03:25	1
2502-09-18T00:35:31	2
2502-09-24T15:13:50	3
2502-10-02T13:09:39	0
2502-10-10T15:03:08	1
2502-10-17T08:46:04	2
2502-10-24T03:18:23	3
2502-11-01T06:27:58	0
2502-11-09T03:08:57	1
2502-11-15T17:56:18	2
2502-11-22T19:31:29	3
2502-12-01T00:11:56	0
2502-12-08T13:14:54	1
2502-12-15T04:52:56	2
2502-12-22T15:11:53	3
2502-12-30T17:18:04	0
2503-01-06T21:44:13	1
2503-01-13T17:58:55	2
2503-01-21T12:46:33	3
2503-01-29T08:41:23	0
2503-02-05T05:29:54	1
